review_id,ticker,cik,accession_number,accepted_at,document_name,source_url,source_sha256,metric,fiscal_period,accounting_basis,metric_subtype,unit,lower_bound,upper_bound,midpoint,numeric_role,sign,source_structure,range_offset,range_role,semantic_role,table_index,row_index,column_index,row_header,header_path,source_excerpt,candidate_status,block_path,source_kind,review_priority,review_decision,review_reason,reviewer,reviewed_at
SG4-0001,MRK,0000310158,0001193125-12-035462,2012-02-02T12:12:29.000Z,d287017dex991.htm,https://www.sec.gov/Archives/edgar/data/310158/000119312512035462/d287017dex991.htm,1475b48c596606722643ff72e64e32d68b951a1f6b1e1ff6bd322697cdeaeae5,EPS,FY2012,GAAP,NOT_APPLICABLE,USD_PER_SHARE,2.04,2.3,2.17,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,34,2,2,GAAP EPS,Full Year 2012,"In addition, the company expects full-year 2012 non-GAAP R&D expense to be at approximately the same level as in 2011 and expects its full-year 2012 non-GAAP tax rate to be in the range of 23 to 25 percent. | Page 7 | A reconciliation of anticipated 2012 EPS as reported in accordance with GAAP to non-GAAP EPS that excludes certain items is provided in the table below.9 | GAAP EPS | | $2.04 to $2.30",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,0aafba59dcdc5ba70d0960c9bd1b97c868e46aac4d3268bd47b365f51067bde1,PENDING,,,
SG4-0002,MRK,0000310158,0001193125-12-035462,2012-02-02T12:12:29.000Z,d287017dex991.htm,https://www.sec.gov/Archives/edgar/data/310158/000119312512035462/d287017dex991.htm,1475b48c596606722643ff72e64e32d68b951a1f6b1e1ff6bd322697cdeaeae5,EPS,FY2012,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,3.75,3.85,3.8,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,34,4,2,Non-GAAP EPS that excludes items listed below,Full Year 2012 | $2.04 to $2.30 | 1.71 to 1.55,"In addition, the company expects full-year 2012 non-GAAP R&D expense to be at approximately the same level as in 2011 and expects its full-year 2012 non-GAAP tax rate to be in the range of 23 to 25 percent. | Page 7 | A reconciliation of anticipated 2012 EPS as reported in accordance with GAAP to non-GAAP EPS that excludes certain items is provided in the table below.9 | Non-GAAP EPS that excludes items listed below | | $3.75 to $3.85",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,0aafba59dcdc5ba70d0960c9bd1b97c868e46aac4d3268bd47b365f51067bde1,PENDING,,,
SG4-0003,MRK,0000310158,0001104659-21-011912,2021-02-04T11:50:38.000Z,tm213179d2_ex99-1.htm,https://www.sec.gov/Archives/edgar/data/310158/000110465921011912/tm213179d2_ex99-1.htm,5eea00f2937ed476ee49e41dd5972eb2901557840d1db6592f20858d088638be,EPS,FY2021,GAAP,NOT_APPLICABLE,USD_PER_SHARE,5.52,5.72,5.62,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,51,1,3,GAAP EPS,Full-Year 2021,*The company does not have any non-GAAP adjustments to revenue. | **EPS guidance for 2021 assumes a share count (assuming dilution) of approximately 2.53 billion shares. | A reconciliation of anticipated 2021 GAAP EPS to non-GAAP EPS and the items excluded from non-GAAP EPS are provided in the table below. | GAAP EPS | | | $5.52 to $5.72 |,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,0c30cec0a3a0af343f6add636411b76309d2281b82e1ed7e48eb3df395c3565c,PENDING,,,
SG4-0004,MRK,0000310158,0001104659-21-011912,2021-02-04T11:50:38.000Z,tm213179d2_ex99-1.htm,https://www.sec.gov/Archives/edgar/data/310158/000110465921011912/tm213179d2_ex99-1.htm,5eea00f2937ed476ee49e41dd5972eb2901557840d1db6592f20858d088638be,EPS,FY2021,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,6.48,6.68,6.58,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,51,3,3,Non-GAAP EPS that excludes items listed below2,Full-Year 2021 | $5.52 to $5.72 | $0.96,*The company does not have any non-GAAP adjustments to revenue. | **EPS guidance for 2021 assumes a share count (assuming dilution) of approximately 2.53 billion shares. | A reconciliation of anticipated 2021 GAAP EPS to non-GAAP EPS and the items excluded from non-GAAP EPS are provided in the table below. | Non-GAAP EPS that excludes items listed below2 | | | $6.48 to $6.68 |,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,0c30cec0a3a0af343f6add636411b76309d2281b82e1ed7e48eb3df395c3565c,PENDING,,,
SG4-0005,HON,0000773840,0000930413-18-001358,2018-04-20T10:41:19.000Z,c91058_ex99-1.htm,https://www.sec.gov/Archives/edgar/data/773840/000093041318001358/c91058_ex99-1.htm,bb0771350e60aec9e92c388566278b257ae70df0abc3ff225a9876fa831a3a41,EPS,FY2018,UNSPECIFIED,NOT_APPLICABLE,USD_PER_SHARE,7.85,8.05,7.95,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,6,5,2,Earnings Per Share,Current Guidance | $42.7B - $43.5B | 3% - 5% | 19.3% - 19.6% | Up 30 - 60 bps,"Honeywell Q1’18 Results - 3 | Investors can hear a replay of the conference call from 11:30 a.m. EDT, April 20, until 11:30 a.m. EDT, April 27, by dialing (888) 203-1112 (domestic) or (719) 457-0820 (international). The access code is 7398687. | TABLE 1: FULL-YEAR 2018 GUIDANCE4 | Earnings Per Share | $7.75 - $8.00 | $7.85 - $8.05",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,10990a859bd82fd86097a9312c169c1b3e59e7cd11284428b570951016a58a5b,PENDING,,,
SG4-0006,TRMB,0000864749,0001193125-16-755399,2016-11-01T20:31:57.000Z,d472017dex991.htm,https://www.sec.gov/Archives/edgar/data/864749/000119312516755399/d472017dex991.htm,9709938a28d0fabfc06337685954ffb9cc09b7fb9078180a33465282b72bb9aa,EPS,Q4-2016,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,0.27,0.32,0.295,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,181,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,fourth quarter of 2016 Trimble expects revenue to be between $562 million and $592 million with GAAP earnings per share of $0.11 to $0.16 and non-GAAP earnings per share of $0.27 to $0.32. Non-GAAP guidance excludes the amortization of intangibles,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/p[17],HTML_P,12d5807dbc8043f5487b6b9a8920137e39b15c3784c5581f333b246b31ab655a,PENDING,,,
SG4-0007,APD,0000002969,0001193125-12-427997,2012-10-19T12:59:24.000Z,d428104dex991.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312512427997/d428104dex991.htm,ef2ec0c5fc87a15575eb960b5c3a4fa85e5644807ffea373b68a2c79b14bb5e0,EPS,Q1-2013,UNSPECIFIED,NOT_APPLICABLE,USD_PER_SHARE,1.26,1.31,1.285,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,205,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,"first quarter of fiscal 2013 ending December 31, 2012, EPS is expected to be between $1.26 and $1.31 per share.",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/p[41],HTML_P,14712f7efaa2cce08a067c7929c618e9dfe131546c3954647e0baa5b958ca2ad,PENDING,,,
SG4-0008,LIN,0001707925,0001654954-24-009830,2024-08-02T10:07:54.000Z,linde_ex991.htm,https://www.sec.gov/Archives/edgar/data/1707925/000165495424009830/linde_ex991.htm,960e7a93950df74ce5f262371e394d8f4da46f1183eb43844b4eea8717e262c1,EPS,FY2024,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,15.4,15.6,15.5,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,40,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,Full-year 2024 adjusted EPS guidance of $15.40 - $15.60 representing 9% to 11% growth year-over-year excluding FX,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/table[2]/tr[5]/td[3]/p,HTML_P,1472e792ad0b6b1d31047635241385b926349cf3352df4a63974ad83874b5da8,PENDING,,,
SG4-0009,LLY,0000059478,0001193125-12-002878,2012-01-05T13:01:23.000Z,d277431dex991.htm,https://www.sec.gov/Archives/edgar/data/59478/000119312512002878/d277431dex991.htm,72f0ad47f988a45454d3831d03ea49bdb8b7d556183d622e82c84b235587942b,EPS,FY2012,UNSPECIFIED,NOT_APPLICABLE,USD_PER_SHARE,3.1,3.2,3.15,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,76,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,The company expects full-year 2012 earnings per share to be in the range of $3.10 to $3.20 on both a reported and non-GAAP basis.,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/p[27],HTML_P,1ab3ffcc1df37f98c06876b7494714818076538f7f9d5121fbce6823bd52d1cc,PENDING,,,
SG4-0010,LIN,0001707925,0001654954-24-005420,2024-05-02T10:37:32.000Z,linde_ex991.htm,https://www.sec.gov/Archives/edgar/data/1707925/000165495424005420/linde_ex991.htm,e109298239317e76a158423f31715a8e8e134598aeb7bbfa2a0e432ebc59ad4b,EPS,FY2024,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,15.3,15.6,15.45,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,40,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,Full-year 2024 adjusted EPS guidance of $15.30 - $15.60 representing 8% to 10% growth year-over-year,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/table[2]/tr[5]/td[3]/p,HTML_P,1ce36be03ffe7ebd7c79da58a47d377ed5b905259c41633b04d87c2634f9f7a5,PENDING,,,
SG4-0011,ABBV,0001551152,0001104659-16-135186,2016-07-29T11:43:59.000Z,a16-15624_1ex99d1.htm,https://www.sec.gov/Archives/edgar/data/1551152/000110465916135186/a16-15624_1ex99d1.htm,7a21ab9c7cd0da90a57a85addc9b93522da96508dbeb7e7c587f5a8821df0ce6,EPS,FY2016,GAAP,NOT_APPLICABLE,USD_PER_SHARE,3.82,3.92,3.87,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,70,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,"AbbVie is issuing GAAP diluted EPS guidance for the full-year 2016 of $3.82 to $3.92. AbbVie is raising its adjusted diluted EPS guidance for the full-year 2016 to $4.73 to $4.83 from $4.62 to $4.82, reflecting strong underlying business performance year-to-date and the expected continued positive trends over the remainder of the year.",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/div[5]/p[12],HTML_P,252fd1e461faf3fcc82d22893bb5299e57b988db43581ede82357c4532dc2f1b,PENDING,,,
SG4-0012,APD,0000002969,0001193125-16-561104,2016-04-28T11:43:39.000Z,d166181dex991.htm,https://www.sec.gov/Archives/edgar/data/2969/000119312516561104/d166181dex991.htm,c4577fb741c3e258b7c7b8df6ff76eff2772610fa2278afa57477e0cd3551322,EPS,FY2016,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,7.4,7.55,7.475,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,85,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,"Increasing fiscal full-year 2016 adjusted EPS from continuing operations guidance of $7.40 to $7.55, up 12 to 14 percent",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/table[6]/tr/td[4]/p,HTML_P,272282e72a4241bdaec1db81c3e21c0b4cc39b0a0e135d667c46b27ef93bfe5f,PENDING,,,
SG4-0013,HON,0000773840,0000930413-16-006535,2016-04-22T10:37:03.000Z,c84792_ex99.htm,https://www.sec.gov/Archives/edgar/data/773840/000093041316006535/c84792_ex99.htm,54f04b277bc76c4e2e91e41bfa805afe8f54bfe2e55ea1c644eda1a265d68842,EPS,FY2016,UNSPECIFIED,NOT_APPLICABLE,USD_PER_SHARE,6.55,6.7,6.625,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,9,5,4,Earnings Per Share (Ex-Pension MTM),Revised Guidance | $40.3 - $40.9B | 1% -2% | 18.9% - 19.3% | 18.0% - 18.4%,"“Looking ahead, our message and our planning will not change. We will support growth where there are opportunities to drive outperformance, be cautious in our sales planning, plan costs and spending conservatively, and continue to support the seed planting for new products, services, geographies, and process improvements that allow us to perform well now and in the future,” concluded Cote. | The company is updating its full-year 2016 guidance and now expects: | 2016 Full-Year Guidance | Earnings Per Share (Ex-Pension MTM) | | $6.45 - $6.70 | | $6.55 - $6.70 | | 7% - 10%",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,2958d8e32d96eec7f30339728b93ce98d560d4af40451fb8e6563a38f07e5268,PENDING,,,
SG4-0014,MRK,0000310158,0001104659-16-093377,2016-02-03T11:56:33.000Z,a16-3346_1ex99d1.htm,https://www.sec.gov/Archives/edgar/data/310158/000110465916093377/a16-3346_1ex99d1.htm,d8f8ace81df1c2848c6422bfd6797f2ba7663cc96a3ef314c83e9733066dffc4,EPS,FY2016,GAAP,NOT_APPLICABLE,USD_PER_SHARE,1.96,2.23,2.095,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,7,1,2,GAAP EPS,Full Year 2016,"In addition, the company expects full-year 2016 non-GAAP marketing and administrative expenses to be below 2015 levels and R&D expenses to be modestly above 2015 levels. | The company anticipates its full-year 2016 non-GAAP tax rate will be in the range of 21.5 to 22.5 percent, including a 2016 R&D tax credit. | A reconciliation of anticipated 2016 EPS, as reported in accordance with GAAP to non-GAAP EPS that excludes certain items, is provided in the table below. | GAAP EPS | | $1.96 to $2.23 |",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,37a9ad55b52e3ba3423d83b232ec06e735efdfddad89b105d01329879e31f82d,PENDING,,,
SG4-0015,MRK,0000310158,0001104659-16-093377,2016-02-03T11:56:33.000Z,a16-3346_1ex99d1.htm,https://www.sec.gov/Archives/edgar/data/310158/000110465916093377/a16-3346_1ex99d1.htm,d8f8ace81df1c2848c6422bfd6797f2ba7663cc96a3ef314c83e9733066dffc4,EPS,FY2016,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,3.6,3.75,3.675,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,7,3,2,Non-GAAP EPS that excludes items listed below,Full Year 2016 | $1.96 to $2.23 | 1.64 to 1.52,"In addition, the company expects full-year 2016 non-GAAP marketing and administrative expenses to be below 2015 levels and R&D expenses to be modestly above 2015 levels. | The company anticipates its full-year 2016 non-GAAP tax rate will be in the range of 21.5 to 22.5 percent, including a 2016 R&D tax credit. | A reconciliation of anticipated 2016 EPS, as reported in accordance with GAAP to non-GAAP EPS that excludes certain items, is provided in the table below. | Non-GAAP EPS that excludes items listed below | | $3.60 to $3.75 |",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,37a9ad55b52e3ba3423d83b232ec06e735efdfddad89b105d01329879e31f82d,PENDING,,,
SG4-0016,WMT,0000104169,0001193125-12-471604,2012-11-15T12:00:55.000Z,d440140dex991.htm,https://www.sec.gov/Archives/edgar/data/104169/000119312512471604/d440140dex991.htm,06e6b85d1eda786ab793abd6b48df5678c12bebbcc9714b28afc6dbbd9db9044,EPS,Q4-2013,UNSPECIFIED,NOT_APPLICABLE,USD_PER_SHARE,1.53,1.58,1.555,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,249,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,"Based on these considerations, we expect fourth quarter fiscal 2013 diluted earnings per share from continuing operations to range between $1.53 and $1.58. This compares to",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/p[40],HTML_P,384b67dd25b1a1e0cedfe7d28d57803e973ffcc6ad6afb443ef03b1ed92bbf58,PENDING,,,
SG4-0017,ABBV,0001551152,0001104659-16-135186,2016-07-29T11:43:59.000Z,a16-15624_1ex99d1.htm,https://www.sec.gov/Archives/edgar/data/1551152/000110465916135186/a16-15624_1ex99d1.htm,7a21ab9c7cd0da90a57a85addc9b93522da96508dbeb7e7c587f5a8821df0ce6,EPS,FY2016,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,4.62,4.82,4.72,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,184,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,"AbbVie is issuing GAAP diluted EPS guidance for the full-year 2016 of $3.82 to $3.92. AbbVie is raising its adjusted diluted EPS guidance for the full-year 2016 to $4.73 to $4.83 from $4.62 to $4.82, reflecting strong underlying business performance year-to-date and the expected continued positive trends over the remainder of the year.",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/div[5]/p[12],HTML_P,3a784cc1b04f11419b73efbc8c0b7eb00c19bddcfc1f997772d4b40a0a900d75,PENDING,,,
SG4-0018,HON,0000773840,0000930413-16-005153,2016-01-29T11:48:09.000Z,c83765_ex99.htm,https://www.sec.gov/Archives/edgar/data/773840/000093041316005153/c83765_ex99.htm,4496039d579893efc15b5681e5f9bccbb7524403d80eae19db482d6a313c007c,EPS,FY2016,UNSPECIFIED,NOT_APPLICABLE,USD_PER_SHARE,6.45,6.7,6.575,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,9,5,1,Earnings Per Share (Ex-Pension MTM),2016 Current Guidance | $39.9B - $40.9B | 18.9% - 19.3% | 18.0% - 18.4%,"“We are planning conservatively in 2016 as we are expecting another year of slow global economic growth,” continued Cote. “But, we remain confident in Honeywell’s ability to outperform. We will support growth where there are opportunities to drive outperformance, be cautious in our sales planning, plan costs and spending conservatively, and continue to support the seed planting for new products, services, geographies, and process improvements that allow us to perform well now and in the future. We expect continued margin expansion and earnings outperformance in 2016 and over the long term, supported by our balanced portfolio, HOS Gold breakthrough goals, further penetration of High Growth Regions, and funded restructuring projects.” | The company also reaffirms its full-year 2016 guidance. | 2016 Full-Year Guidance | Earnings Per Share (Ex-Pension MTM) | $6.45 - $6.70 | 6% - 10%",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,421e005c97dc88f81f959f7fd74d82298238e58dbb45855596b48b60760d381f,PENDING,,,
SG4-0019,WMT,0000104169,0000104169-24-000019,2024-02-20T11:59:55.000Z,earningsreleasefy24q4.htm,https://www.sec.gov/Archives/edgar/data/104169/000010416924000019/earningsreleasefy24q4.htm,8bcc998b6fd96fe72f6ba0492633b1ffad4646cc9b753c015849e90b9c52cd62,EPS,FY2025,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,1.48,1.56,1.52,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,9,10,6,Adjusted EPS | Adjusted EPS | Adjusted EPS,"The following guidance reflects the Company’s expectations for the first quarter and fiscal year 2025 and is provided on a non-GAAP basis as the Company cannot predict certain elements that are included in reported GAAP results, such as the changes in fair value of the Company’s equity and other investments. Growth rates reflect an adjusted basis for prior year results. Additionally, the Company’s guidance assumes a generally stable consumer and continued pressure from its mix of products and fo",| | | | Adjusted EPS | Adjusted EPS | Adjusted EPS | $1.48 to $1.56 pre-split; $0.49 to $0.52 post-split | $1.48 to $1.56 pre-split; $0.49 to $0.52 post-split | $1.48 to $1.56 pre-split; $0.49 to $0.52 post-split | | |,V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,4f9e6ac7f95df14aabd687c2610666c9d9b7232394e32440452235ef290b13a1,PENDING,,,
SG4-0020,NWL,0000814453,0000814453-17-000004,2017-02-06T12:01:00.000Z,q42016exhibit9918-k.htm,https://www.sec.gov/Archives/edgar/data/814453/000081445317000004/q42016exhibit9918-k.htm,f1044444ba9e6bd94d878cebfe2d0658256814a01b237c4071565cd445e55151,EPS,FY2017,UNSPECIFIED,NOT_APPLICABLE,USD_PER_SHARE,2.85,3.05,2.95,CURRENT_GUIDANCE_RANGE,AS_REPORTED,NARRATIVE_CLAUSE,131,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,,,,,,"Revised guidance for full year 2017 normalized diluted earnings per share of $2.95 to $3.15 compared with initial 2017 guidance of $2.85 to $3.05. This increased outlook reflects current expectations for timing of acquisitions and divestitures, the negative impact of foreign exchange and the positive impact of a lower tax rate reflecting anticipated discrete tax benefits in the third quarter of the year.",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,/html/body/document/type/sequence/filename/description/text/div[5]/div/table/tr[19],HTML_SINGLE_CELL_ROW,52779dbba8ec91c5387c54d2681ff1cd33ba647807d29767d7114c54a356a93e,PENDING,,,
SG4-0021,FBIN,0001519751,0001193125-26-211899,2026-05-07T20:10:19.000Z,fbin-ex99_1.htm,https://www.sec.gov/Archives/edgar/data/1519751/000119312526211899/fbin-ex99_1.htm,3173e432d0f5028298e426017005f59fc85204679dfb241bcddbd82162aef968,EPS,FY2026,NON_GAAP,NOT_APPLICABLE,USD_PER_SHARE,3,3.3,3.15,CURRENT_GUIDANCE_RANGE,AS_REPORTED,HTML_TABLE_GRID,0,CURRENT_CANDIDATE,CURRENT_GUIDANCE_RANGE,3,4,2,EPS before charges / gains,Updated 2026 Full-Year Guidance | Down low single digits,"2026 Full-Year Guidance | “We have updated our full-year 2026 guidance and financial assumptions to reflect sales in line with the market. Our update also reflects a more uncertain external environment due to increased commodity inflation and more cautious consumer sentiment. While near-term conditions have become more challenging, our teams are responding by taking action across the entire P&L to offset headwinds and enhance profitability. Once conditions stabilize, we believe we are well positioned to deliver improved performance and create long-term value,” said Fortune Brands Interim Chief Financial Officer Ashley George. | 2026 Financial Guidance | EPS before charges / gains | $3.35 to $3.65 | $3.00 to $3.30",V4_ATOMIC_BINDING_NOT_SOURCE_REVIEWED,,,556fd1147a29c4e2b3a40f9d75fc3cb8647dd88aa36f6ea550c611b62c42b6ee,PENDING,,,
