atomicTransactionId,reviewHash,issuerCik,ticker,accessionNumber,transactionCode,economicClass,economicGroup,sourceSha256,reviewDecision,reviewNotes,reviewerId,reviewedAtUtc,reviewMethod
3b1d18ea1f5786926390b1166722fc54094d1e97e404ac42e6ca6829e6d2c506,1b5ad01fb73c79d10d4e3a78c16f7ec90bb6291ea6403ef26931d6a67f68e420,0000070858,BAC,0001127602-16-041865,D,RULE16B3_DISPOSITION_TO_ISSUER,COMPENSATION_RELATED_DISPOSITION,f2353fa9a05f1a94215803982bff1d3490a5d808f236d1b53a31159f552f3304,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
86076b20bd4f51600b287a6aba18c7ad7ff703315d1ec38883f9fe23eef2d2bb,0a4e69f7a3f098ec5d6bbba90a1d9f98fc9082e1d1b5e725bae16e66c73e1e73,0000077476,PEP,0001628280-25-029026,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,18217831f3232a0fd2ec1f162fadea199e73ec1f45ae9224587b43941b20ecf5,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
ad460eca3f79112e6fa3fdcf3babc7fa8b88d5572b65a5ddc8b87b1b8c432881,0c756468c3fa3ec332851a9009efd4f7aac3590ec562a72a916cb6db649eaf7e,0000077476,PEP,0001628280-25-029026,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,18217831f3232a0fd2ec1f162fadea199e73ec1f45ae9224587b43941b20ecf5,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
c815d5e7218a3865ca2a209ab440f8d5660426de7edd7c102e8c70c689aa2512,1d0b2d17cc3bd612cd67b74995e9fa63cbfbcf1ccbe813ee4f00877c38e0db5f,0000077476,PEP,0001792421-26-000005,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,015409042906daa9d96817e94c5baae834de0837597f3dfdfd50b1cbcc462e1f,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
0254b1335e46f91c1bbcdd28b90d5d9ba8b8742fef7e19418319263dcc5a075d,2398f096f6297f91e3abb8d8fc707dfc5f528b2df19f1777263709dc9d15008f,0000077476,PEP,0001209191-16-105704,F,TAX_OR_EXERCISE_WITHHOLDING,TAX_OR_EXERCISE_WITHHOLDING,8240f5a92ef8e28e4de3b89cd07a6e171e6ca38b71901060d86ca8963a6db8d9,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
701e2660fb83e7ece11242824151a9b4785bb4c403af5f5c98c934da53085927,2604f7a8526788866bd2d1c518d273dd7719adc002c1581690a4c6fead907df8,0000077476,PEP,0001209191-14-039132,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,96b6da527112a9766b6f7b71cb571878cd713dc831a2d5bdb60e4a7ff5536caf,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
aeaa8810a684e4e4477af1418f8c8c4ca966543f2b50db4041ff79fac940623d,013487df6a02a8f1080b579793be37e425c361442f8b8ca37ec55acdd50d86ba,0000080424,PG,0001127602-21-030429,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,9311dae33e4cdde368c526763c28c5b9f80b524b499c4ad765a6175f27273ea9,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
1ce76aa04d3f4b93fbaaf529fa242136b4f24f170b4b78f9c4fa930b1a5b2f16,0ba0a20a7b01aabbd49315c34881e43a3bb2237e37ec1b53e1ea7b3a194355bf,0000080424,PG,0001127602-24-025910,I,RULE16B3_DISCRETIONARY_TRANSACTION,BENEFIT_PLAN_TRANSACTION,f4ebe415381a2235538169042aa04f6db85b9d1cf267237370c31ad1cb736f64,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
967b1cb3b2618e3fa484cd799511648ea1262706c44d1a2b6b836ee6ebfe20f8,0d999e8ba900911bc115dfdf53703ead237f443f341af50081eb8899b6c9aa82,0000080424,PG,0001127602-19-031248,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,4c12a0785a2adc72841e1c5e4c35a4c19a96256e4bc79c2ce9701be0b27524c1,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
1c09c53e93f5fdeb50d03c5efa6720bfc56371f4f112b73abb7bcff18399c2d2,12d36acf430a0f01f2fb2cdcc88489d9ba0e993cee6242ea31201ceb596e6b94,0000080424,PG,0001127602-13-025502,F,TAX_OR_EXERCISE_WITHHOLDING,TAX_OR_EXERCISE_WITHHOLDING,cd69d1db938c5d48b6b80a3c77da78be8039f3cb16940e4f5c971ae425882ed0,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
e1f1a40a03472eb44a4d7053ca2580f57cc04a2b4d2cf2bcb241c12eedd11e56,15c45fa5b82362af825d6933a5d40617b7d8dcc40acec0b7541d417e21ea860b,0000080424,PG,0001127602-18-033702,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,5234b31e508af8842026fc461219361239612e7963cbcf785fe325da1fe7d204,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
a283060977308be235855ec9e231b5e0b0c4ad1f69b01075874a23a127fac700,0b2f41f4b0bf8dffbb3441f3b8b3a9c273394c3711e6088136017142f563ba29,0000087347,SLB,0001127602-22-025649,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,a5e3601816c36438b1d8908cc5248c85c744638280e6521fe2bb51ffa4e23adc,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
932982ea3d92659541a4c134fea54970a0c35967d687be64a41f6290ff84ab97,0d194422ebcd3cb4b977e4f773c2505cb802a140d9955738955400e39d4dda4d,0000087347,SLB,0001246360-13-003117,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,b2c6d8ab07ce047fa9eb47405e485b64cfc1ae793ed17bbdf856425e73d5d1fe,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
03430ef8779820a9b212d43a8408bef552fe5aa61cfc21a465286c0af83ce338,1085bd7d950140b46688117b7d34bd6e2cfbe09563f5663bd5efd03402f64b23,0000087347,SLB,0001127602-19-002563,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,f0cb80a79a9bd805ae084ff608f7eaf5b620ff0783414647d430be623da6d052,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
664ab79d92b199d8128a6b0eea5cae9660a4dfd5674c9e9000d40481881705e9,11b121a3a0171ff82468d8bb3a5ad985ebaaf3abc18b4596e73fd68317b6573f,0000087347,SLB,0001127602-21-010692,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,a3b19aeaa66e6838185125de5326c55ec7271f591013e203acd28dd38db0c1d7,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
9087aff9388ab9b47fc9815d6767509de7cef1530babd9b64076a5dee3c30ffa,12e092949cea486e6c787b8038e2bd9f502da5c38d5b92929ff58fc9fd53a596,0000087347,SLB,0001246360-13-003117,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,b2c6d8ab07ce047fa9eb47405e485b64cfc1ae793ed17bbdf856425e73d5d1fe,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
3df00da48c3f4f068779963215d96986f23f6d69b6d4d8f98b12f61d57832f9c,13e940233fcd384683660de5f5f5fb5d0ff2c5d5a873de66e5027f55c6648583,0000087347,SLB,0001127602-18-027016,P,OPEN_MARKET_OR_PRIVATE_PURCHASE,PURCHASE,11182b04f07a05c0be0f105459fc62b1f9b861770c3ebdae9656297983693db0,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
7fee1ce726b30bd0de8eb8c99a6510b8e5125da266f37d29834a1a9b5dfec162,01f3bfcb67da4c2749a26de2f9be144c023a5931ecc4ecf436705efc0e70d4d6,0000089800,SHW,0001209191-15-015914,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,f578a6a60859e3d7ff9d076b07b69cf5e02ea8881fbe600c3bd06f7091da6756,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
482038df7c526204e6cf18dc7e47fd64c10899c79cd77a8babc296c1cd1e5885,0d44fe8ae0f94bb05cb17dc579098c9194b631aa36d6ede7e153b94ed33e3319,0000089800,SHW,0000089800-12-000126,G,BONA_FIDE_GIFT,GIFT_OR_ESTATE,740a17261002328cd1cef76a9ec93a27118399050ff474306fad8e23ed81bed4,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
09042ae2872d9479c6649e70704899ab57ab3f07713d8ce38d5938c15753caf0,0de50871dbe50d7cea5b642d9bf540292981ffe5110156bbd3254905d34d7e99,0000089800,SHW,0001209191-17-056393,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,29013c5d270b72d645105d78fc10cfc947911bc37be79ef1efabbb77dc021389,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
69f2526c26de7b8cd3173ffe4c853427be463dcd1f5118c367e6528fec806866,16bdce3693e13156ef0c15a054a0c2403eee9baa59339a713ede468eec59b4cb,0000089800,SHW,0000089800-12-000126,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,740a17261002328cd1cef76a9ec93a27118399050ff474306fad8e23ed81bed4,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
1c38b3313df225e78fac7939dca979527109fc9fed18ef2ca495a0bdf2ba2b7c,244a9b864863c85c2039e1b2bb616de744706504d4dfd380257adaede9871dba,0000089800,SHW,0000089800-24-000053,F,TAX_OR_EXERCISE_WITHHOLDING,TAX_OR_EXERCISE_WITHHOLDING,21564169cf3e611459697274ae83e73bc65b59510c15239c0398c91f8bbadaec,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
3568ca9cc42dea5f0b6885f264043ce8aa83ca4fefe35600e3efaa3e844d8996,00691d450e916cb36af3153f7d0d471e4aabd11ec5b684a7322a209c90cc6509,0000092122,SO,0001209191-18-001150,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,6529ab0b72bd6ea8d6855ea1d85a99f6fe022fa2b5107f5e6407c0bffd9d0a19,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
9566fdc77044b389c4f69243e4e8f645bbc31cc81b57cf4c8274379fa07f914a,05b132cdbe62d1179890dcfea14d074a57e937c66e184fe50234a19b0445dcc7,0000092122,SO,0001209191-19-038276,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,fb11db38c4c8675c5ae919cf36b5c14e024041d352db354776ee7217512af23c,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
14be57df92fe7dcf23722145c1de7a186886f9afdff9bbb9011465418bc37c20,0649c557b403d85fb1dbaad2fa08bb2be4afea4edd87334b9527f12b2fb845b8,0000092122,SO,0001193125-26-051197,F,TAX_OR_EXERCISE_WITHHOLDING,TAX_OR_EXERCISE_WITHHOLDING,ac973647d87c1f1683fd05dc8c2469ba463f160142533b4deae041b06cd09e08,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
8470ad57202cc321753e8b3e7b805d83c56863751ba709895d5e664cf1312be8,08e7cc59be245dac6882b4054eecbf08c5c8ecc58a0df84ea2cc1fa45f8e87a8,0000092122,SO,0001209191-19-038276,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,fb11db38c4c8675c5ae919cf36b5c14e024041d352db354776ee7217512af23c,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
b518b37a9da471a311b0102602aab86e8a59ddcc9ff874cab908ae8bc871f1ed,0a9136f95e61150f8428228db58b2fab1ed7515aa3b82fbe40a539993e74f718,0000092122,SO,0001209191-19-038276,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,fb11db38c4c8675c5ae919cf36b5c14e024041d352db354776ee7217512af23c,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
5a670629bca9df2c772d4d40f49903ac0f60183dd9f62aa9e675c80b50ce0f05,01ba69424111c4f1321593917a4486f7b21780da2f514fbb43df0d6cb4b3d592,0000093410,CVX,0001127602-19-027572,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,e4c5766dc1a1eb0a2548c7a36013b61ade8f91b558f96daa0067328cd9826ba3,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
a3e650bdbb6755f62a6ff49847348992ce08961a08a06839443258f360623aa6,03f1254b767ad47ecbe9bff41db5c8ea9c9bac5dc21f33f2c57c2bcb95dda349,0000093410,CVX,0001127602-24-017029,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,2d8ca637755c9850df0b354dab5df9a6f1c796e79b8a7143af9cda88574f0549,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
85668bfb690f59604316c69ea91d3c6d107dd17ba38b2d08887b9f7337778fe3,114fc0c8a26aa33caa4334508d4230041778d8d86100e3d373c8935b2f008d22,0000093410,CVX,0001127602-21-024587,I,RULE16B3_DISCRETIONARY_TRANSACTION,BENEFIT_PLAN_TRANSACTION,dc58bab4a6a2eaf57a687b8b43ee9b5a2295e2e94b9b2fac7c7c19a9867ce67c,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
510977bcad37972c0eeda20fdfdb8d6b7f799c14d8ea45d6e34aba26d9f66014,14fdee4d06cecf36e5bea880650f3538cd15df95f19671f939d1b2c8c6a7e891,0000093410,CVX,0001127602-22-016034,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,41b6a7716c4bc353de758abe4504150dcbb45063a5c70800391ea1c0791313c6,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
0d48e102a7ac20dd57eb4bb31dd104349cc9a31a320d82280e02b9e31b42c344,16e125c0709194ef113b3780564c4616dbfa07a8d1f1fa5fdd5d83ed041140e9,0000093410,CVX,0001127602-20-002912,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,e11b43b7ea8bb315ce45e69d93cd54860bb98354f22ac5dc4a15ab377d7f6dda,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
7372ffa4ac8dc433e20f32a29144e4c91f99493abe904628255cb48c45d80773,00ae072eda14fa778c524321eed18b86eae0f7a2ba580861d8d011213f7ee803,0000100885,UNP,0000100885-14-000174,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,4b52584a60b624bec8de02a8654926b39d6f270477c3ee102869b17e1f18c2ac,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
4ef7a933d9ee1be042618c7aa4dbe06c7ad199b7692fd30866d88b5372714e88,00f7e963ab0f5cf44775ee4b7377d7ab724a26224b44184c0a05986ea8ccdcde,0000100885,UNP,0000100885-14-000174,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,4b52584a60b624bec8de02a8654926b39d6f270477c3ee102869b17e1f18c2ac,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
46c4d90d754c1cc1c2aa906f117daac72a08f49db9adc76350e51250b9367758,09027ecc998cd0d443b985296ea5e7d0d37b6b53efb6a6694bbe06567cb04dcf,0000100885,UNP,0000100885-24-000045,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,c2e65f55651edaf45f721820e7516943545fa2f961d163408c8fa93671559541,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
1d55f2f0625b97e4e85e252324c82a84057a60dc56412b995091cce92ee1743e,0b0c504f9245ea3b4b41cfb26a923ecac09938ee3e9f86abbcb7e87b72a7d919,0000100885,UNP,0000100885-15-000145,J,OTHER_REQUIRES_DESCRIPTION,OTHER,c9cc96ca4f53e7305b22f7936f59e7976445e65cc1db51e00595658071311194,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
77d39d3e82753197e5a39c3b174f4daf70c6af44ad1705b807097b50535db6d4,0bad5cd185a3c42950ca61631aeed8c9ed7e74279b09efd010cdcd5bcae04907,0000100885,UNP,0000100885-12-000224,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,92b14e4363af54a1dfa6f02e0da78b6f544fcfa26e6d3dc69f89d76b73fa8be6,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
ea098bd275b19ec8b95249a2ae68130d5e4833ee7ffafad979225bec9db8a024,0cab4c4ba3832d76a02674d0b0a7d2457a097ac472530f474255ec7ab660ad7b,0000104169,WMT,0000104169-25-000141,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,6d8c85b63473ad3578088cf7108e09487b9d4978312991ac8249f414a4a54439,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
9b04c759e5efc5e06684a6f2e021b3d14e98e7dea71f0394120e86621955f8a8,1646e1d6a36ac7f270d74959904a548533d2d5607cc69438f1c637469d5d8c3b,0000104169,WMT,0001127602-24-000898,F,TAX_OR_EXERCISE_WITHHOLDING,TAX_OR_EXERCISE_WITHHOLDING,5fa97f4ba0635afd762064aa1d3d9248561f1d4b6d1ea68ad5c99f3b569ad9f2,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
b71988ef4d9d58a7bf2f6a053faebf2a086072f2d70e854322285538c4cdcfa9,1e9297853714e31412cab8e54975699a324d60cd4463fe26cb8cb78b63744806,0000104169,WMT,0001127602-19-009291,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,698d9e8691da7fe4c3fcfdd0ee2ed38eac4f464158b88eb6f298ee136a0797ec,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
9196d560bca5f59718089ee887227df508e1ccbb45724115b3660f00ea93e080,1e9fa62ae4a9decb6afe5570707f756baf3ae7fe4a2d06ba87ccc5257a5f5a11,0000104169,WMT,0001127602-20-011530,F,TAX_OR_EXERCISE_WITHHOLDING,TAX_OR_EXERCISE_WITHHOLDING,58b2bc30ffea22b38657df6e7f6d9d6196f2072896c9ea7e08a28d7ce0380f63,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
e55a7486e952cd0d27b9fe6a4fe4322cca07fad0a4a5c8d9976dbffcf9df7b70,2750eaaaa807f95a4394094f6e06f5d6ce3909229471d7bf7497a863ad13faf4,0000104169,WMT,0001127602-24-010171,J,OTHER_REQUIRES_DESCRIPTION,OTHER,adfbb6fcc005e21e6ac5b104d2f526cb6f86c75b6c53ef53eca4b047f1a43a52,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
75cfc1d8f118eb0827a09aac927605175129783a77a8a888006bdd09a2e5c6e5,0142ae727836c8277c5567622057970d32effbbc5f581632b7e612669e88b30f,0000200406,JNJ,0001225208-19-002349,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,9698f78367a724ea23fa955007881b071b5ea1278b7aec3d7dc4271f866d35eb,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
7832390353b5327558ad6bb34a5cb6da1968829c4735dc4019d59ffc55312d5d,03c14afa761b664feac3b0d7590037a36dc3987b4644439166852853f8504b87,0000200406,JNJ,0001225208-23-001905,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,4fd349a079164ee943c892134872faf51e908d25580d10734276024b48875a43,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
43f5a61260490cb825f457dec19ad404ab1799b9fcc3d5842b126f0f922475b7,08abcf29e60818cbfc979640afb22b0ed088781a16f1874aeb6478ba13ab197d,0000200406,JNJ,0001225208-22-011071,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,3f0a66c5697775e1a496dfda6d7477ed711d502f6bb649007eccf7aebb265db7,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
06d35445fc64c22caab914e78d8ed6ae9b116f762a2a2fdb5570144ca6c2197c,0a5147eef33d1243694be960e0c494f6dd2085e6a01285309dd1c79378636ecd,0000200406,JNJ,0000200406-13-000017,F,TAX_OR_EXERCISE_WITHHOLDING,TAX_OR_EXERCISE_WITHHOLDING,d55be74d6c6571f9c780b36eb8e593ec374e9b2771eceecb7e848a9af48d6b6a,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
083646437ebaae1f2cdd77f4f94a4bbe33a61d0ff373cd004a5b0c4dd4283fbc,0dae2834050983c0738334211cd6ae7753fedced9b28632e32a9f95ff32e7ae8,0000200406,JNJ,0001225208-18-002814,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,2dec4c2dfe25d35c51a7d05272d9dcc6346b40cc839a629a074065c965ce6714,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
c846c4eecce562f2bad45d990218d81b058acb460f16b8de1620837b58428361,044a2014aa65ba478afd81c11ff4f30c3044798becbafba0c60efff05bba4549,0000310158,MRK,0001225208-19-004825,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,4bf303a52a8b48684ff439cc7f0b210c575261048ded002d4473aa37e78e77da,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
99a8d3a55e47219509230084efa2ef33d27d7f6bbf6686943375ed94ed31d069,073fb0e813d4e246495b639edcc5e65865ad9949485a15c8f3447d13a4a9a525,0000310158,MRK,0001225208-13-011727,A,RULE16B3_GRANT_AWARD_OR_ACQUISITION,COMPENSATION,400662b9928d5750c474c7f944b3e68125a2ef6efc48b666936164442cdd3ddc,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
33c3fd07dee637a9def036faa45e985777628e99517b948fe682feb35f5fbe88,0cd9b84bcd393edd80bba1fea3828fc0388b8fe0ffc94b787fcc6c02094ec8f2,0000310158,MRK,0001127602-22-025022,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,08bb93e2e206a2fe37b1dbf49b0c2894a26d1a44250ab2f1c37105e2c22c6530,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
7e82e905aa07e90ffb31bfad683df086230921482e76e79d3c8c0d2e2068b5b3,10d50cc7a191fcb715e4ce8800d574d89b9237733d922a11b22d2cfd9e8783d9,0000310158,MRK,0001127602-23-014759,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,b89dbf16996888574ba75576c3c7511a80b430bc79ee8a4702fae5ea9327595f,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
c2679a1787781b0898cea5646ab45a57ccbe0a5d9f07c27b105e9d9e3e5b62c7,26080c591d79e95e231e179ff28b9239a5dfdff10487ef38644662c3758b3af5,0000310158,MRK,0001225208-14-024749,S,OPEN_MARKET_OR_PRIVATE_SALE,SALE,745d06c56da50f66b1e2955f40bf1b13e5ba90980b084754874ab3256f504a79,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
439351cf60e64e2c375bf9ef27f5ad79ff5122132b3520c30f89dd2c2494747e,0063167e5415c18f6180461249b238037df10f95ebbdf3d5068b73c166aff245,0000320187,NKE,0000320187-18-000121,F,TAX_OR_EXERCISE_WITHHOLDING,TAX_OR_EXERCISE_WITHHOLDING,361880c798593b644de677e62eb5ccf96977425cff66eef1ca535ef8d7366450,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
61d3c3eafb0cd695a75d7895f0d4587541e44e4aa196e1e6a2b4c88be6afdf36,01700abe10f4e00447de6e3823551a0e4b5d2927d1c219c49e48da6e8540af7c,0000320187,NKE,0000320187-14-000007,M,RULE16B3_DERIVATIVE_EXERCISE_OR_CONVERSION,DERIVATIVE,4ec6f9b58aa19126c9857a40658a65d68ee5c2283a30db3a9327683d02a111ea,VALID,,codex-gpt-5.6-source-audit,2026-07-23T08:23:37.343727+00:00,AI_ASSISTED_PRIMARY_SOURCE_DIRECT
