ticker,issuer_cik,calendar_year,coverage_state,form4_submissions,atomic_transactions,zero_filing_is_observed
LOW,0000060667,2012,OBSERVED_OFFICIAL_BULK,80,249,False
LOW,0000060667,2013,OBSERVED_OFFICIAL_BULK,65,133,False
LOW,0000060667,2014,OBSERVED_OFFICIAL_BULK,71,139,False
LOW,0000060667,2015,OBSERVED_OFFICIAL_BULK,67,124,False
LOW,0000060667,2016,OBSERVED_OFFICIAL_BULK,78,159,False
LOW,0000060667,2017,OBSERVED_OFFICIAL_BULK,68,124,False
LOW,0000060667,2018,OBSERVED_OFFICIAL_BULK,70,108,False
LOW,0000060667,2019,OBSERVED_OFFICIAL_BULK,64,92,False
LOW,0000060667,2020,OBSERVED_OFFICIAL_BULK,53,74,False
LOW,0000060667,2021,OBSERVED_OFFICIAL_BULK,52,68,False
LOW,0000060667,2022,OBSERVED_OFFICIAL_BULK,65,121,False
LOW,0000060667,2023,OBSERVED_OFFICIAL_BULK,63,107,False
LOW,0000060667,2024,OBSERVED_OFFICIAL_BULK,65,119,False
LOW,0000060667,2025,OBSERVED_OFFICIAL_BULK,66,117,False
LOW,0000060667,2026,OBSERVED_OFFICIAL_BULK,39,62,False
LRCX,0000707549,2012,OBSERVED_OFFICIAL_BULK,37,48,False
LRCX,0000707549,2013,OBSERVED_OFFICIAL_BULK,62,128,False
LRCX,0000707549,2014,OBSERVED_OFFICIAL_BULK,47,78,False
LRCX,0000707549,2015,OBSERVED_OFFICIAL_BULK,35,81,False
LRCX,0000707549,2016,OBSERVED_OFFICIAL_BULK,37,73,False
LRCX,0000707549,2017,OBSERVED_OFFICIAL_BULK,70,168,False
LRCX,0000707549,2018,OBSERVED_OFFICIAL_BULK,41,116,False
LRCX,0000707549,2019,OBSERVED_OFFICIAL_BULK,56,148,False
LRCX,0000707549,2020,OBSERVED_OFFICIAL_BULK,68,183,False
LRCX,0000707549,2021,OBSERVED_OFFICIAL_BULK,71,169,False
LRCX,0000707549,2022,OBSERVED_OFFICIAL_BULK,54,152,False
LRCX,0000707549,2023,OBSERVED_OFFICIAL_BULK,46,122,False
LRCX,0000707549,2024,OBSERVED_OFFICIAL_BULK,52,197,False
LRCX,0000707549,2025,OBSERVED_OFFICIAL_BULK,35,98,False
LRCX,0000707549,2026,OBSERVED_OFFICIAL_BULK,28,127,False
LULU,0001397187,2012,OBSERVED_OFFICIAL_BULK,50,257,False
LULU,0001397187,2013,OBSERVED_OFFICIAL_BULK,38,156,False
LULU,0001397187,2014,OBSERVED_OFFICIAL_BULK,32,49,False
LULU,0001397187,2015,OBSERVED_OFFICIAL_BULK,30,45,False
LULU,0001397187,2016,OBSERVED_OFFICIAL_BULK,19,27,False
LULU,0001397187,2017,OBSERVED_OFFICIAL_BULK,27,66,False
LULU,0001397187,2018,OBSERVED_OFFICIAL_BULK,34,55,False
LULU,0001397187,2019,OBSERVED_OFFICIAL_BULK,49,189,False
LULU,0001397187,2020,OBSERVED_OFFICIAL_BULK,45,189,False
LULU,0001397187,2021,OBSERVED_OFFICIAL_BULK,42,85,False
LULU,0001397187,2022,OBSERVED_OFFICIAL_BULK,38,66,False
LULU,0001397187,2023,OBSERVED_OFFICIAL_BULK,41,106,False
LULU,0001397187,2024,OBSERVED_OFFICIAL_BULK,40,97,False
LULU,0001397187,2025,OBSERVED_OFFICIAL_BULK,34,72,False
LULU,0001397187,2026,OBSERVED_OFFICIAL_BULK,39,57,False
LUV,0000092380,2012,OBSERVED_OFFICIAL_BULK,28,44,False
LUV,0000092380,2013,OBSERVED_OFFICIAL_BULK,46,276,False
LUV,0000092380,2014,OBSERVED_OFFICIAL_BULK,64,653,False
LUV,0000092380,2015,OBSERVED_OFFICIAL_BULK,45,166,False
LUV,0000092380,2016,OBSERVED_OFFICIAL_BULK,44,97,False
LUV,0000092380,2017,OBSERVED_OFFICIAL_BULK,60,312,False
LUV,0000092380,2018,OBSERVED_OFFICIAL_BULK,42,195,False
LUV,0000092380,2019,OBSERVED_OFFICIAL_BULK,28,60,False
LUV,0000092380,2020,OBSERVED_OFFICIAL_BULK,37,156,False
LUV,0000092380,2021,OBSERVED_OFFICIAL_BULK,44,184,False
LUV,0000092380,2022,OBSERVED_OFFICIAL_BULK,30,36,False
LUV,0000092380,2023,OBSERVED_OFFICIAL_BULK,29,30,False
LUV,0000092380,2024,OBSERVED_OFFICIAL_BULK,52,252,False
LUV,0000092380,2025,OBSERVED_OFFICIAL_BULK,46,67,False
LUV,0000092380,2026,OBSERVED_OFFICIAL_BULK,25,27,False
LVS,0001300514,2012,OBSERVED_OFFICIAL_BULK,29,109,False
LVS,0001300514,2013,OBSERVED_OFFICIAL_BULK,25,108,False
LVS,0001300514,2014,OBSERVED_OFFICIAL_BULK,29,97,False
LVS,0001300514,2015,OBSERVED_OFFICIAL_BULK,23,51,False
LVS,0001300514,2016,OBSERVED_OFFICIAL_BULK,19,29,False
LVS,0001300514,2017,OBSERVED_OFFICIAL_BULK,16,28,False
LVS,0001300514,2018,OBSERVED_OFFICIAL_BULK,16,26,False
LVS,0001300514,2019,OBSERVED_OFFICIAL_BULK,14,23,False
LVS,0001300514,2020,OBSERVED_OFFICIAL_BULK,10,10,False
LVS,0001300514,2021,OBSERVED_OFFICIAL_BULK,14,14,False
LVS,0001300514,2022,OBSERVED_OFFICIAL_BULK,16,21,False
LVS,0001300514,2023,OBSERVED_OFFICIAL_BULK,20,32,False
LVS,0001300514,2024,OBSERVED_OFFICIAL_BULK,24,46,False
LVS,0001300514,2025,OBSERVED_OFFICIAL_BULK,37,113,False
LVS,0001300514,2026,OBSERVED_OFFICIAL_BULK,27,63,False
LYB,0001489393,2012,OBSERVED_OFFICIAL_BULK,66,108,False
LYB,0001489393,2013,OBSERVED_OFFICIAL_BULK,71,117,False
LYB,0001489393,2014,OBSERVED_OFFICIAL_BULK,77,155,False
LYB,0001489393,2015,OBSERVED_OFFICIAL_BULK,91,242,False
LYB,0001489393,2016,OBSERVED_OFFICIAL_BULK,56,112,False
LYB,0001489393,2017,OBSERVED_OFFICIAL_BULK,68,158,False
LYB,0001489393,2018,OBSERVED_OFFICIAL_BULK,74,145,False
LYB,0001489393,2019,OBSERVED_OFFICIAL_BULK,83,139,False
LYB,0001489393,2020,OBSERVED_OFFICIAL_BULK,80,156,False
LYB,0001489393,2021,OBSERVED_OFFICIAL_BULK,65,200,False
LYB,0001489393,2022,OBSERVED_OFFICIAL_BULK,86,237,False
LYB,0001489393,2023,OBSERVED_OFFICIAL_BULK,77,165,False
LYB,0001489393,2024,OBSERVED_OFFICIAL_BULK,79,176,False
LYB,0001489393,2025,OBSERVED_OFFICIAL_BULK,73,143,False
LYB,0001489393,2026,OBSERVED_OFFICIAL_BULK,56,131,False
LYV,0001335258,2012,OBSERVED_OFFICIAL_BULK,50,75,False
LYV,0001335258,2013,OBSERVED_OFFICIAL_BULK,48,69,False
LYV,0001335258,2014,OBSERVED_OFFICIAL_BULK,37,43,False
LYV,0001335258,2015,OBSERVED_OFFICIAL_BULK,37,50,False
LYV,0001335258,2016,OBSERVED_OFFICIAL_BULK,32,49,False
LYV,0001335258,2017,OBSERVED_OFFICIAL_BULK,53,133,False
LYV,0001335258,2018,OBSERVED_OFFICIAL_BULK,49,97,False
LYV,0001335258,2019,OBSERVED_OFFICIAL_BULK,41,66,False
LYV,0001335258,2020,OBSERVED_OFFICIAL_BULK,41,51,False
LYV,0001335258,2021,OBSERVED_OFFICIAL_BULK,40,84,False
LYV,0001335258,2022,OBSERVED_OFFICIAL_BULK,59,283,False
LYV,0001335258,2023,OBSERVED_OFFICIAL_BULK,32,56,False
LYV,0001335258,2024,OBSERVED_OFFICIAL_BULK,40,70,False
LYV,0001335258,2025,OBSERVED_OFFICIAL_BULK,55,111,False
LYV,0001335258,2026,OBSERVED_OFFICIAL_BULK,37,62,False
MAA,0000912595,2012,OBSERVED_OFFICIAL_BULK,42,60,False
MAA,0000912595,2013,OBSERVED_OFFICIAL_BULK,50,63,False
MAA,0000912595,2014,OBSERVED_OFFICIAL_BULK,79,147,False
MAA,0000912595,2015,OBSERVED_OFFICIAL_BULK,68,84,False
MAA,0000912595,2016,OBSERVED_OFFICIAL_BULK,76,103,False
MAA,0000912595,2017,OBSERVED_OFFICIAL_BULK,76,120,False
MAA,0000912595,2018,OBSERVED_OFFICIAL_BULK,75,118,False
MAA,0000912595,2019,OBSERVED_OFFICIAL_BULK,82,161,False
MAA,0000912595,2020,OBSERVED_OFFICIAL_BULK,58,98,False
MAA,0000912595,2021,OBSERVED_OFFICIAL_BULK,67,102,False
MAA,0000912595,2022,OBSERVED_OFFICIAL_BULK,55,92,False
MAA,0000912595,2023,OBSERVED_OFFICIAL_BULK,61,97,False
MAA,0000912595,2024,OBSERVED_OFFICIAL_BULK,55,88,False
MAA,0000912595,2025,OBSERVED_OFFICIAL_BULK,54,84,False
MAA,0000912595,2026,OBSERVED_OFFICIAL_BULK,36,70,False
MAR,0001048286,2012,OBSERVED_OFFICIAL_BULK,140,323,False
MAR,0001048286,2013,OBSERVED_OFFICIAL_BULK,91,179,False
MAR,0001048286,2014,OBSERVED_OFFICIAL_BULK,100,214,False
MAR,0001048286,2015,OBSERVED_OFFICIAL_BULK,70,100,False
MAR,0001048286,2016,OBSERVED_OFFICIAL_BULK,79,132,False
MAR,0001048286,2017,OBSERVED_OFFICIAL_BULK,109,196,False
MAR,0001048286,2018,OBSERVED_OFFICIAL_BULK,58,101,False
MAR,0001048286,2019,OBSERVED_OFFICIAL_BULK,88,184,False
MAR,0001048286,2020,OBSERVED_OFFICIAL_BULK,49,93,False
MAR,0001048286,2021,OBSERVED_OFFICIAL_BULK,73,179,False
MAR,0001048286,2022,OBSERVED_OFFICIAL_BULK,56,98,False
MAR,0001048286,2023,OBSERVED_OFFICIAL_BULK,70,107,False
MAR,0001048286,2024,OBSERVED_OFFICIAL_BULK,63,141,False
MAR,0001048286,2025,OBSERVED_OFFICIAL_BULK,70,124,False
MAR,0001048286,2026,OBSERVED_OFFICIAL_BULK,61,103,False
MAS,0000062996,2012,OBSERVED_OFFICIAL_BULK,27,90,False
MAS,0000062996,2013,OBSERVED_OFFICIAL_BULK,39,83,False
MAS,0000062996,2014,OBSERVED_OFFICIAL_BULK,33,54,False
MAS,0000062996,2015,OBSERVED_OFFICIAL_BULK,49,152,False
MAS,0000062996,2016,OBSERVED_OFFICIAL_BULK,51,114,False
MAS,0000062996,2017,OBSERVED_OFFICIAL_BULK,50,115,False
MAS,0000062996,2018,OBSERVED_OFFICIAL_BULK,47,90,False
MAS,0000062996,2019,OBSERVED_OFFICIAL_BULK,48,99,False
MAS,0000062996,2020,OBSERVED_OFFICIAL_BULK,57,110,False
MAS,0000062996,2021,OBSERVED_OFFICIAL_BULK,47,83,False
MAS,0000062996,2022,OBSERVED_OFFICIAL_BULK,40,68,False
MAS,0000062996,2023,OBSERVED_OFFICIAL_BULK,49,107,False
MAS,0000062996,2024,OBSERVED_OFFICIAL_BULK,43,104,False
MAS,0000062996,2025,OBSERVED_OFFICIAL_BULK,32,54,False
MAS,0000062996,2026,OBSERVED_OFFICIAL_BULK,27,47,False
MCHP,0000827054,2012,OBSERVED_OFFICIAL_BULK,156,415,False
MCHP,0000827054,2013,OBSERVED_OFFICIAL_BULK,153,381,False
MCHP,0000827054,2014,OBSERVED_OFFICIAL_BULK,104,210,False
MCHP,0000827054,2015,OBSERVED_OFFICIAL_BULK,96,198,False
MCHP,0000827054,2016,OBSERVED_OFFICIAL_BULK,103,242,False
MCHP,0000827054,2017,OBSERVED_OFFICIAL_BULK,92,254,False
MCHP,0000827054,2018,OBSERVED_OFFICIAL_BULK,118,438,False
MCHP,0000827054,2019,OBSERVED_OFFICIAL_BULK,140,601,False
MCHP,0000827054,2020,OBSERVED_OFFICIAL_BULK,124,505,False
MCHP,0000827054,2021,OBSERVED_OFFICIAL_BULK,119,426,False
MCHP,0000827054,2022,OBSERVED_OFFICIAL_BULK,77,335,False
MCHP,0000827054,2023,OBSERVED_OFFICIAL_BULK,62,204,False
MCHP,0000827054,2024,OBSERVED_OFFICIAL_BULK,61,263,False
MCHP,0000827054,2025,OBSERVED_OFFICIAL_BULK,85,405,False
MCHP,0000827054,2026,OBSERVED_OFFICIAL_BULK,50,256,False
MCK,0000927653,2012,OBSERVED_OFFICIAL_BULK,44,155,False
MCK,0000927653,2013,OBSERVED_OFFICIAL_BULK,68,216,False
MCK,0000927653,2014,OBSERVED_OFFICIAL_BULK,56,205,False
MCK,0000927653,2015,OBSERVED_OFFICIAL_BULK,44,146,False
MCK,0000927653,2016,OBSERVED_OFFICIAL_BULK,45,100,False
MCK,0000927653,2017,OBSERVED_OFFICIAL_BULK,34,85,False
MCK,0000927653,2018,OBSERVED_OFFICIAL_BULK,30,45,False
MCK,0000927653,2019,OBSERVED_OFFICIAL_BULK,36,85,False
MCK,0000927653,2020,OBSERVED_OFFICIAL_BULK,43,111,False
MCK,0000927653,2021,OBSERVED_OFFICIAL_BULK,67,212,False
MCK,0000927653,2022,OBSERVED_OFFICIAL_BULK,60,197,False
MCK,0000927653,2023,OBSERVED_OFFICIAL_BULK,58,176,False
MCK,0000927653,2024,OBSERVED_OFFICIAL_BULK,43,113,False
MCK,0000927653,2025,OBSERVED_OFFICIAL_BULK,52,119,False
MCK,0000927653,2026,OBSERVED_OFFICIAL_BULK,42,107,False
MCO,0001059556,2012,OBSERVED_OFFICIAL_BULK,57,84,False
MCO,0001059556,2013,OBSERVED_OFFICIAL_BULK,81,153,False
MCO,0001059556,2014,OBSERVED_OFFICIAL_BULK,71,165,False
MCO,0001059556,2015,OBSERVED_OFFICIAL_BULK,80,151,False
MCO,0001059556,2016,OBSERVED_OFFICIAL_BULK,86,196,False
MCO,0001059556,2017,OBSERVED_OFFICIAL_BULK,71,132,False
MCO,0001059556,2018,OBSERVED_OFFICIAL_BULK,74,154,False
MCO,0001059556,2019,OBSERVED_OFFICIAL_BULK,73,182,False
MCO,0001059556,2020,OBSERVED_OFFICIAL_BULK,88,269,False
MCO,0001059556,2021,OBSERVED_OFFICIAL_BULK,109,217,False
MCO,0001059556,2022,OBSERVED_OFFICIAL_BULK,72,143,False
MCO,0001059556,2023,OBSERVED_OFFICIAL_BULK,95,253,False
MCO,0001059556,2024,OBSERVED_OFFICIAL_BULK,75,188,False
MCO,0001059556,2025,OBSERVED_OFFICIAL_BULK,88,302,False
MCO,0001059556,2026,OBSERVED_OFFICIAL_BULK,46,97,False
MDLZ,0001103982,2012,OBSERVED_OFFICIAL_BULK,55,99,False
MDLZ,0001103982,2013,OBSERVED_OFFICIAL_BULK,56,95,False
MDLZ,0001103982,2014,OBSERVED_OFFICIAL_BULK,56,113,False
MDLZ,0001103982,2015,OBSERVED_OFFICIAL_BULK,51,105,False
MDLZ,0001103982,2016,OBSERVED_OFFICIAL_BULK,41,135,False
MDLZ,0001103982,2017,OBSERVED_OFFICIAL_BULK,54,89,False
MDLZ,0001103982,2018,OBSERVED_OFFICIAL_BULK,42,81,False
MDLZ,0001103982,2019,OBSERVED_OFFICIAL_BULK,38,97,False
MDLZ,0001103982,2020,OBSERVED_OFFICIAL_BULK,46,97,False
MDLZ,0001103982,2021,OBSERVED_OFFICIAL_BULK,42,83,False
MDLZ,0001103982,2022,OBSERVED_OFFICIAL_BULK,27,60,False
MDLZ,0001103982,2023,OBSERVED_OFFICIAL_BULK,30,40,False
MDLZ,0001103982,2024,OBSERVED_OFFICIAL_BULK,23,32,False
MDLZ,0001103982,2025,OBSERVED_OFFICIAL_BULK,33,46,False
MDLZ,0001103982,2026,OBSERVED_OFFICIAL_BULK,23,53,False
MDT,0001613103,2012,OBSERVED_OFFICIAL_BULK,0,0,True
MDT,0001613103,2013,OBSERVED_OFFICIAL_BULK,0,0,True
MDT,0001613103,2014,OBSERVED_OFFICIAL_BULK,0,0,True
MDT,0001613103,2015,OBSERVED_OFFICIAL_BULK,80,274,False
MDT,0001613103,2016,OBSERVED_OFFICIAL_BULK,68,144,False
MDT,0001613103,2017,OBSERVED_OFFICIAL_BULK,60,107,False
MDT,0001613103,2018,OBSERVED_OFFICIAL_BULK,54,126,False
MDT,0001613103,2019,OBSERVED_OFFICIAL_BULK,72,214,False
MDT,0001613103,2020,OBSERVED_OFFICIAL_BULK,79,134,False
MDT,0001613103,2021,OBSERVED_OFFICIAL_BULK,57,153,False
MDT,0001613103,2022,OBSERVED_OFFICIAL_BULK,37,78,False
MDT,0001613103,2023,OBSERVED_OFFICIAL_BULK,42,96,False
MDT,0001613103,2024,OBSERVED_OFFICIAL_BULK,52,114,False
MDT,0001613103,2025,OBSERVED_OFFICIAL_BULK,47,135,False
MDT,0001613103,2026,OBSERVED_OFFICIAL_BULK,29,55,False
MET,0001099219,2012,OBSERVED_OFFICIAL_BULK,57,100,False
MET,0001099219,2013,OBSERVED_OFFICIAL_BULK,82,132,False
MET,0001099219,2014,OBSERVED_OFFICIAL_BULK,103,190,False
MET,0001099219,2015,OBSERVED_OFFICIAL_BULK,110,272,False
MET,0001099219,2016,OBSERVED_OFFICIAL_BULK,105,262,False
MET,0001099219,2017,OBSERVED_OFFICIAL_BULK,87,214,False
MET,0001099219,2018,OBSERVED_OFFICIAL_BULK,87,200,False
MET,0001099219,2019,OBSERVED_OFFICIAL_BULK,117,256,False
MET,0001099219,2020,OBSERVED_OFFICIAL_BULK,114,229,False
MET,0001099219,2021,OBSERVED_OFFICIAL_BULK,107,153,False
MET,0001099219,2022,OBSERVED_OFFICIAL_BULK,110,147,False
MET,0001099219,2023,OBSERVED_OFFICIAL_BULK,116,155,False
MET,0001099219,2024,OBSERVED_OFFICIAL_BULK,111,140,False
MET,0001099219,2025,OBSERVED_OFFICIAL_BULK,95,107,False
MET,0001099219,2026,OBSERVED_OFFICIAL_BULK,68,84,False
MGM,0000789570,2012,OBSERVED_OFFICIAL_BULK,58,146,False
MGM,0000789570,2013,OBSERVED_OFFICIAL_BULK,63,229,False
MGM,0000789570,2014,OBSERVED_OFFICIAL_BULK,57,203,False
MGM,0000789570,2015,OBSERVED_OFFICIAL_BULK,60,224,False
MGM,0000789570,2016,OBSERVED_OFFICIAL_BULK,90,276,False
MGM,0000789570,2017,OBSERVED_OFFICIAL_BULK,146,478,False
MGM,0000789570,2018,OBSERVED_OFFICIAL_BULK,137,447,False
MGM,0000789570,2019,OBSERVED_OFFICIAL_BULK,135,370,False
MGM,0000789570,2020,OBSERVED_OFFICIAL_BULK,156,383,False
MGM,0000789570,2021,OBSERVED_OFFICIAL_BULK,155,376,False
MGM,0000789570,2022,OBSERVED_OFFICIAL_BULK,130,330,False
MGM,0000789570,2023,OBSERVED_OFFICIAL_BULK,66,168,False
MGM,0000789570,2024,OBSERVED_OFFICIAL_BULK,59,181,False
MGM,0000789570,2025,OBSERVED_OFFICIAL_BULK,59,165,False
MGM,0000789570,2026,OBSERVED_OFFICIAL_BULK,20,55,False
MKC,0000063754,2012,OBSERVED_OFFICIAL_BULK,108,422,False
MKC,0000063754,2013,OBSERVED_OFFICIAL_BULK,84,186,False
MKC,0000063754,2014,OBSERVED_OFFICIAL_BULK,92,173,False
MKC,0000063754,2015,OBSERVED_OFFICIAL_BULK,84,187,False
MKC,0000063754,2016,OBSERVED_OFFICIAL_BULK,89,207,False
MKC,0000063754,2017,OBSERVED_OFFICIAL_BULK,81,168,False
MKC,0000063754,2018,OBSERVED_OFFICIAL_BULK,183,359,False
MKC,0000063754,2019,OBSERVED_OFFICIAL_BULK,167,335,False
MKC,0000063754,2020,OBSERVED_OFFICIAL_BULK,150,325,False
MKC,0000063754,2021,OBSERVED_OFFICIAL_BULK,131,303,False
MKC,0000063754,2022,OBSERVED_OFFICIAL_BULK,128,288,False
MKC,0000063754,2023,OBSERVED_OFFICIAL_BULK,121,241,False
MKC,0000063754,2024,OBSERVED_OFFICIAL_BULK,134,286,False
MKC,0000063754,2025,OBSERVED_OFFICIAL_BULK,129,262,False
MKC,0000063754,2026,OBSERVED_OFFICIAL_BULK,89,173,False
MLM,0000916076,2012,OBSERVED_OFFICIAL_BULK,74,112,False
MLM,0000916076,2013,OBSERVED_OFFICIAL_BULK,84,157,False
MLM,0000916076,2014,OBSERVED_OFFICIAL_BULK,85,145,False
MLM,0000916076,2015,OBSERVED_OFFICIAL_BULK,91,136,False
MLM,0000916076,2016,OBSERVED_OFFICIAL_BULK,78,154,False
MLM,0000916076,2017,OBSERVED_OFFICIAL_BULK,69,103,False
MLM,0000916076,2018,OBSERVED_OFFICIAL_BULK,77,116,False
MLM,0000916076,2019,OBSERVED_OFFICIAL_BULK,72,119,False
MLM,0000916076,2020,OBSERVED_OFFICIAL_BULK,61,131,False
MLM,0000916076,2021,OBSERVED_OFFICIAL_BULK,52,75,False
MLM,0000916076,2022,OBSERVED_OFFICIAL_BULK,64,81,False
MLM,0000916076,2023,OBSERVED_OFFICIAL_BULK,61,70,False
MLM,0000916076,2024,OBSERVED_OFFICIAL_BULK,53,73,False
MLM,0000916076,2025,OBSERVED_OFFICIAL_BULK,46,63,False
MLM,0000916076,2026,OBSERVED_OFFICIAL_BULK,34,44,False
MMM,0000066740,2012,OBSERVED_OFFICIAL_BULK,102,542,False
MMM,0000066740,2013,OBSERVED_OFFICIAL_BULK,120,707,False
MMM,0000066740,2014,OBSERVED_OFFICIAL_BULK,107,618,False
MMM,0000066740,2015,OBSERVED_OFFICIAL_BULK,87,379,False
MMM,0000066740,2016,OBSERVED_OFFICIAL_BULK,90,421,False
MMM,0000066740,2017,OBSERVED_OFFICIAL_BULK,114,539,False
MMM,0000066740,2018,OBSERVED_OFFICIAL_BULK,90,554,False
MMM,0000066740,2019,OBSERVED_OFFICIAL_BULK,93,426,False
MMM,0000066740,2020,OBSERVED_OFFICIAL_BULK,79,145,False
MMM,0000066740,2021,OBSERVED_OFFICIAL_BULK,70,135,False
MMM,0000066740,2022,OBSERVED_OFFICIAL_BULK,69,154,False
MMM,0000066740,2023,OBSERVED_OFFICIAL_BULK,60,104,False
MMM,0000066740,2024,OBSERVED_OFFICIAL_BULK,61,100,False
MMM,0000066740,2025,OBSERVED_OFFICIAL_BULK,73,270,False
MMM,0000066740,2026,OBSERVED_OFFICIAL_BULK,51,104,False
MNST,0000865752,2012,OBSERVED_OFFICIAL_BULK,30,109,False
MNST,0000865752,2013,OBSERVED_OFFICIAL_BULK,62,140,False
MNST,0000865752,2014,OBSERVED_OFFICIAL_BULK,24,86,False
MNST,0000865752,2015,OBSERVED_OFFICIAL_BULK,49,295,False
MNST,0000865752,2016,OBSERVED_OFFICIAL_BULK,27,85,False
MNST,0000865752,2017,OBSERVED_OFFICIAL_BULK,25,101,False
MNST,0000865752,2018,OBSERVED_OFFICIAL_BULK,33,101,False
MNST,0000865752,2019,OBSERVED_OFFICIAL_BULK,42,139,False
MNST,0000865752,2020,OBSERVED_OFFICIAL_BULK,45,163,False
MNST,0000865752,2021,OBSERVED_OFFICIAL_BULK,37,136,False
MNST,0000865752,2022,OBSERVED_OFFICIAL_BULK,51,173,False
MNST,0000865752,2023,OBSERVED_OFFICIAL_BULK,62,248,False
MNST,0000865752,2024,OBSERVED_OFFICIAL_BULK,45,200,False
MNST,0000865752,2025,OBSERVED_OFFICIAL_BULK,50,211,False
MNST,0000865752,2026,OBSERVED_OFFICIAL_BULK,28,148,False
MO,0000764180,2012,OBSERVED_OFFICIAL_BULK,47,55,False
MO,0000764180,2013,OBSERVED_OFFICIAL_BULK,57,65,False
MO,0000764180,2014,OBSERVED_OFFICIAL_BULK,58,64,False
MO,0000764180,2015,OBSERVED_OFFICIAL_BULK,71,84,False
MO,0000764180,2016,OBSERVED_OFFICIAL_BULK,59,66,False
MO,0000764180,2017,OBSERVED_OFFICIAL_BULK,55,63,False
MO,0000764180,2018,OBSERVED_OFFICIAL_BULK,59,71,False
MO,0000764180,2019,OBSERVED_OFFICIAL_BULK,50,57,False
MO,0000764180,2020,OBSERVED_OFFICIAL_BULK,48,61,False
MO,0000764180,2021,OBSERVED_OFFICIAL_BULK,45,57,False
MO,0000764180,2022,OBSERVED_OFFICIAL_BULK,37,50,False
MO,0000764180,2023,OBSERVED_OFFICIAL_BULK,43,54,False
MO,0000764180,2024,OBSERVED_OFFICIAL_BULK,34,44,False
MO,0000764180,2025,OBSERVED_OFFICIAL_BULK,33,41,False
MO,0000764180,2026,OBSERVED_OFFICIAL_BULK,29,35,False
MOS,0001285785,2012,OBSERVED_OFFICIAL_BULK,37,101,False
MOS,0001285785,2013,OBSERVED_OFFICIAL_BULK,49,88,False
MOS,0001285785,2014,OBSERVED_OFFICIAL_BULK,46,153,False
MOS,0001285785,2015,OBSERVED_OFFICIAL_BULK,54,118,False
MOS,0001285785,2016,OBSERVED_OFFICIAL_BULK,59,104,False
MOS,0001285785,2017,OBSERVED_OFFICIAL_BULK,50,94,False
MOS,0001285785,2018,OBSERVED_OFFICIAL_BULK,40,67,False
MOS,0001285785,2019,OBSERVED_OFFICIAL_BULK,46,66,False
MOS,0001285785,2020,OBSERVED_OFFICIAL_BULK,36,50,False
MOS,0001285785,2021,OBSERVED_OFFICIAL_BULK,41,76,False
MOS,0001285785,2022,OBSERVED_OFFICIAL_BULK,57,124,False
MOS,0001285785,2023,OBSERVED_OFFICIAL_BULK,52,131,False
MOS,0001285785,2024,OBSERVED_OFFICIAL_BULK,32,105,False
MOS,0001285785,2025,OBSERVED_OFFICIAL_BULK,30,73,False
MOS,0001285785,2026,OBSERVED_OFFICIAL_BULK,25,68,False
MPC,0001510295,2012,OBSERVED_OFFICIAL_BULK,77,98,False
MPC,0001510295,2013,OBSERVED_OFFICIAL_BULK,103,180,False
MPC,0001510295,2014,OBSERVED_OFFICIAL_BULK,114,164,False
MPC,0001510295,2015,OBSERVED_OFFICIAL_BULK,93,184,False
MPC,0001510295,2016,OBSERVED_OFFICIAL_BULK,81,118,False
MPC,0001510295,2017,OBSERVED_OFFICIAL_BULK,85,192,False
MPC,0001510295,2018,OBSERVED_OFFICIAL_BULK,76,142,False
MPC,0001510295,2019,OBSERVED_OFFICIAL_BULK,68,109,False
MPC,0001510295,2020,OBSERVED_OFFICIAL_BULK,70,111,False
MPC,0001510295,2021,OBSERVED_OFFICIAL_BULK,69,80,False
MPC,0001510295,2022,OBSERVED_OFFICIAL_BULK,76,187,False
MPC,0001510295,2023,OBSERVED_OFFICIAL_BULK,72,123,False
MPC,0001510295,2024,OBSERVED_OFFICIAL_BULK,70,97,False
MPC,0001510295,2025,OBSERVED_OFFICIAL_BULK,56,85,False
MPC,0001510295,2026,OBSERVED_OFFICIAL_BULK,25,54,False
MPWR,0001280452,2012,OBSERVED_OFFICIAL_BULK,164,317,False
MPWR,0001280452,2013,OBSERVED_OFFICIAL_BULK,171,534,False
MPWR,0001280452,2014,OBSERVED_OFFICIAL_BULK,117,413,False
MPWR,0001280452,2015,OBSERVED_OFFICIAL_BULK,109,324,False
MPWR,0001280452,2016,OBSERVED_OFFICIAL_BULK,87,171,False
MPWR,0001280452,2017,OBSERVED_OFFICIAL_BULK,75,115,False
MPWR,0001280452,2018,OBSERVED_OFFICIAL_BULK,80,130,False
MPWR,0001280452,2019,OBSERVED_OFFICIAL_BULK,114,189,False
MPWR,0001280452,2020,OBSERVED_OFFICIAL_BULK,111,181,False
MPWR,0001280452,2021,OBSERVED_OFFICIAL_BULK,120,339,False
MPWR,0001280452,2022,OBSERVED_OFFICIAL_BULK,81,158,False
MPWR,0001280452,2023,OBSERVED_OFFICIAL_BULK,95,124,False
MPWR,0001280452,2024,OBSERVED_OFFICIAL_BULK,89,416,False
MPWR,0001280452,2025,OBSERVED_OFFICIAL_BULK,66,241,False
MPWR,0001280452,2026,OBSERVED_OFFICIAL_BULK,47,166,False
