ticker,episode_id,signal_date,target_label
CBRE,CBRE-V61-003,2017-10-24,HOLD_WINNER
CBRE,CBRE-V61-004,2018-05-25,REENTRY_WORTHWHILE
CBRE,CBRE-V61-005,2018-07-26,REENTRY_WORTHWHILE
CBRE,CBRE-V61-006,2019-03-18,REENTRY_WORTHWHILE
CBRE,CBRE-V61-007,2019-07-30,REENTRY_WORTHWHILE
CBRE,CBRE-V61-009,2020-12-16,REENTRY_WORTHWHILE
CBRE,CBRE-V61-010,2024-08-15,HOLD_WINNER
CBRE,CBRE-V61-011,2025-02-18,REENTRY_WORTHWHILE
CBRE,CBRE-V61-012,2025-07-30,REENTRY_WORTHWHILE
CCI,CCI-V61-001,2016-06-08,REENTRY_WORTHWHILE
CCI,CCI-V61-002,2017-08-21,REENTRY_WORTHWHILE
CCI,CCI-V61-003,2017-11-30,REENTRY_WORTHWHILE
CCI,CCI-V61-004,2019-04-04,REENTRY_WORTHWHILE
CCI,CCI-V61-005,2019-06-05,REENTRY_WORTHWHILE
CCI,CCI-V61-007,2020-06-10,REENTRY_WORTHWHILE
CCI,CCI-V61-008,2021-04-30,REENTRY_WORTHWHILE
CCL,CCL-V61-001,2017-02-01,HOLD_WINNER
CCL,CCL-V61-002,2023-07-06,REENTRY_WORTHWHILE
CCL,CCL-V61-004,2025-07-21,REENTRY_WORTHWHILE
CDNS,CDNS-V61-001,2017-02-06,HOLD_WINNER
CDNS,CDNS-V61-002,2017-08-07,HOLD_WINNER
CDNS,CDNS-V61-003,2019-03-12,HOLD_WINNER
CDNS,CDNS-V61-004,2019-07-11,REENTRY_WORTHWHILE
CDNS,CDNS-V61-005,2020-06-25,HOLD_WINNER
CDNS,CDNS-V61-006,2020-10-23,HOLD_WINNER
CDNS,CDNS-V61-008,2021-08-24,REENTRY_WORTHWHILE
CDNS,CDNS-V61-009,2021-11-22,REENTRY_WORTHWHILE
CF,CF-V61-001,2017-10-16,HOLD_WINNER
CF,CF-V61-002,2017-12-14,REENTRY_WORTHWHILE
CF,CF-V61-003,2018-06-14,REENTRY_WORTHWHILE
CF,CF-V61-006,2021-10-21,REENTRY_WORTHWHILE
CF,CF-V61-007,2022-08-23,REENTRY_WORTHWHILE
CHD,CHD-V61-001,2018-12-04,REENTRY_WORTHWHILE
CHD,CHD-V61-002,2019-04-18,HOLD_WINNER
CHD,CHD-V61-003,2019-08-19,REENTRY_WORTHWHILE
CHD,CHD-V61-004,2020-08-06,REENTRY_WORTHWHILE
CHD,CHD-V61-005,2022-01-24,REENTRY_WORTHWHILE
CHRW,CHRW-V61-001,2016-03-14,REENTRY_WORTHWHILE
CHRW,CHRW-V61-002,2016-07-13,REENTRY_WORTHWHILE
CHRW,CHRW-V61-003,2016-12-14,REENTRY_WORTHWHILE
CHRW,CHRW-V61-004,2017-02-15,REENTRY_WORTHWHILE
CHRW,CHRW-V61-005,2017-10-31,HOLD_WINNER
CHRW,CHRW-V61-006,2018-08-20,REENTRY_WORTHWHILE
CHRW,CHRW-V61-008,2022-01-25,REENTRY_WORTHWHILE
CHRW,CHRW-V61-009,2022-05-04,REENTRY_WORTHWHILE
CHRW,CHRW-V61-010,2022-08-26,REENTRY_WORTHWHILE
CHRW,CHRW-V61-012,2025-07-31,HOLD_WINNER
CHTR,CHTR-V61-001,2016-09-30,REENTRY_WORTHWHILE
CHTR,CHTR-V61-002,2017-01-31,HOLD_WINNER
CHTR,CHTR-V61-003,2017-05-02,REENTRY_WORTHWHILE
CHTR,CHTR-V61-004,2020-01-07,REENTRY_WORTHWHILE
CHTR,CHTR-V61-005,2021-08-24,REENTRY_WORTHWHILE
CI,CI-V61-001,2017-08-29,HOLD_WINNER
CI,CI-V61-002,2022-08-25,REENTRY_WORTHWHILE
CI,CI-V61-003,2022-10-27,REENTRY_WORTHWHILE
CI,CI-V61-004,2024-04-08,REENTRY_WORTHWHILE
CIEN,CIEN-V61-001,2017-03-03,REENTRY_WORTHWHILE
CIEN,CIEN-V61-002,2018-05-04,REENTRY_WORTHWHILE
CIEN,CIEN-V61-003,2018-07-02,REENTRY_WORTHWHILE
CIEN,CIEN-V61-004,2018-09-06,REENTRY_WORTHWHILE
CIEN,CIEN-V61-005,2019-06-10,REENTRY_WORTHWHILE
CIEN,CIEN-V61-007,2022-01-07,REENTRY_WORTHWHILE
CIEN,CIEN-V61-009,2025-07-28,REENTRY_WORTHWHILE
CINF,CINF-V61-001,2016-03-14,HOLD_WINNER
CINF,CINF-V61-002,2016-05-12,HOLD_WINNER
CINF,CINF-V61-003,2019-05-01,HOLD_WINNER
CINF,CINF-V61-004,2021-05-05,HOLD_WINNER
CINF,CINF-V61-005,2022-04-20,REENTRY_WORTHWHILE
CINF,CINF-V61-006,2024-11-27,REENTRY_WORTHWHILE
CL,CL-V61-001,2016-07-18,REENTRY_WORTHWHILE
CL,CL-V61-002,2020-08-12,HOLD_WINNER
CL,CL-V61-003,2020-10-12,REENTRY_WORTHWHILE
CL,CL-V61-004,2024-02-01,HOLD_WINNER
CLX,CLX-V61-001,2016-07-14,REENTRY_WORTHWHILE
CLX,CLX-V61-002,2018-11-19,REENTRY_WORTHWHILE
CLX,CLX-V61-003,2020-05-11,REENTRY_WORTHWHILE
CMCSA,CMCSA-V61-001,2020-12-16,REENTRY_WORTHWHILE
CMCSA,CMCSA-V61-002,2021-03-01,HOLD_WINNER
CMCSA,CMCSA-V61-003,2021-08-27,REENTRY_WORTHWHILE
CME,CME-V61-001,2016-12-14,REENTRY_WORTHWHILE
CME,CME-V61-002,2017-10-10,HOLD_WINNER
CME,CME-V61-003,2019-09-05,REENTRY_WORTHWHILE
CME,CME-V61-004,2025-05-06,REENTRY_WORTHWHILE
CMG,CMG-V61-002,2019-02-07,HOLD_WINNER
CMG,CMG-V61-003,2020-01-23,REENTRY_WORTHWHILE
CMG,CMG-V61-006,2021-07-29,REENTRY_WORTHWHILE
CMG,CMG-V61-007,2024-02-14,HOLD_WINNER
CMI,CMI-V61-001,2016-08-10,REENTRY_WORTHWHILE
CMI,CMI-V61-002,2016-10-10,REENTRY_WORTHWHILE
CMI,CMI-V61-003,2016-12-08,REENTRY_WORTHWHILE
CMI,CMI-V61-004,2017-02-09,HOLD_WINNER
CMI,CMI-V61-005,2017-05-11,REENTRY_WORTHWHILE
CMI,CMI-V61-006,2017-10-10,REENTRY_WORTHWHILE
CMI,CMI-V61-007,2018-01-26,REENTRY_WORTHWHILE
CMI,CMI-V61-008,2020-08-14,REENTRY_WORTHWHILE
CMI,CMI-V61-010,2024-03-15,HOLD_WINNER
CMI,CMI-V61-012,2025-08-21,HOLD_WINNER
CMS,CMS-V61-001,2016-03-14,HOLD_WINNER
CMS,CMS-V61-003,2019-03-12,HOLD_WINNER
CMS,CMS-V61-004,2019-06-11,HOLD_WINNER
CMS,CMS-V61-005,2020-01-24,REENTRY_WORTHWHILE
CMS,CMS-V61-006,2024-09-30,REENTRY_WORTHWHILE
CNC,CNC-V61-001,2018-01-25,REENTRY_WORTHWHILE
CNC,CNC-V61-002,2018-06-15,HOLD_WINNER
CNP,CNP-V61-001,2016-03-14,HOLD_WINNER
CNP,CNP-V61-002,2017-01-09,HOLD_WINNER
CNP,CNP-V61-003,2017-08-10,REENTRY_WORTHWHILE
CNP,CNP-V61-004,2019-02-14,REENTRY_WORTHWHILE
CNP,CNP-V61-005,2022-03-31,REENTRY_WORTHWHILE
CNP,CNP-V61-006,2022-06-01,REENTRY_WORTHWHILE
CNP,CNP-V61-007,2022-08-26,REENTRY_WORTHWHILE
CNP,CNP-V61-008,2025-02-21,HOLD_WINNER
COF,COF-V61-001,2016-12-12,REENTRY_WORTHWHILE
COF,COF-V61-002,2018-01-04,REENTRY_WORTHWHILE
COF,COF-V61-003,2021-01-07,REENTRY_WORTHWHILE
COF,COF-V61-004,2021-10-07,REENTRY_WORTHWHILE
COF,COF-V61-005,2024-01-11,HOLD_WINNER
COF,COF-V61-006,2024-10-18,HOLD_WINNER
COF,COF-V61-007,2025-06-27,HOLD_WINNER
COF,COF-V61-008,2025-12-26,REENTRY_WORTHWHILE
COHR,COHR-V61-001,2016-03-14,REENTRY_WORTHWHILE
COHR,COHR-V61-002,2016-09-29,HOLD_WINNER
COHR,COHR-V61-003,2017-10-04,REENTRY_WORTHWHILE
COHR,COHR-V61-004,2018-01-04,REENTRY_WORTHWHILE
COHR,COHR-V61-005,2020-06-18,REENTRY_WORTHWHILE
COHR,COHR-V61-006,2020-11-17,HOLD_WINNER
COHR,COHR-V61-007,2024-03-06,REENTRY_WORTHWHILE
COHR,COHR-V61-008,2024-07-08,REENTRY_WORTHWHILE
COHR,COHR-V61-009,2024-10-10,REENTRY_WORTHWHILE
COHR,COHR-V61-010,2025-07-30,REENTRY_WORTHWHILE
COHR,COHR-V61-011,2025-09-29,HOLD_WINNER
COO,COO-V61-001,2017-05-23,HOLD_WINNER
COO,COO-V61-002,2019-07-02,REENTRY_WORTHWHILE
COO,COO-V61-003,2021-09-02,REENTRY_WORTHWHILE
COR,COR-V61-001,2020-07-24,REENTRY_WORTHWHILE
COR,COR-V61-002,2021-04-08,HOLD_WINNER
COR,COR-V61-003,2021-09-07,REENTRY_WORTHWHILE
COR,COR-V61-004,2022-01-12,HOLD_WINNER
COR,COR-V61-005,2022-11-29,REENTRY_WORTHWHILE
COR,COR-V61-006,2023-06-06,HOLD_WINNER
COR,COR-V61-007,2023-11-20,HOLD_WINNER
COR,COR-V61-008,2025-04-01,HOLD_WINNER
COR,COR-V61-009,2025-10-01,HOLD_WINNER
CPAY,CPAY-V61-001,2019-04-25,HOLD_WINNER
CPAY,CPAY-V61-002,2024-11-29,REENTRY_WORTHWHILE
CPRT,CPRT-V61-001,2016-05-12,HOLD_WINNER
CPRT,CPRT-V61-003,2017-01-11,HOLD_WINNER
CPRT,CPRT-V61-004,2017-06-13,HOLD_WINNER
CPRT,CPRT-V61-005,2017-10-12,HOLD_WINNER
CPRT,CPRT-V61-006,2018-03-15,HOLD_WINNER
CPRT,CPRT-V61-007,2019-05-02,HOLD_WINNER
CPRT,CPRT-V61-009,2024-04-01,REENTRY_WORTHWHILE
CPT,CPT-V61-001,2016-03-14,HOLD_WINNER
CPT,CPT-V61-002,2016-07-13,REENTRY_WORTHWHILE
CPT,CPT-V61-003,2017-08-03,REENTRY_WORTHWHILE
CPT,CPT-V61-004,2017-12-01,REENTRY_WORTHWHILE
CPT,CPT-V61-005,2018-08-09,REENTRY_WORTHWHILE
CPT,CPT-V61-006,2019-02-28,HOLD_WINNER
CPT,CPT-V61-007,2020-02-20,REENTRY_WORTHWHILE
CPT,CPT-V61-008,2021-03-25,HOLD_WINNER
CPT,CPT-V61-009,2024-09-23,REENTRY_WORTHWHILE
CRH,CRH-V61-001,2016-08-30,REENTRY_WORTHWHILE
CRH,CRH-V61-002,2019-12-26,REENTRY_WORTHWHILE
CRH,CRH-V61-003,2021-01-19,REENTRY_WORTHWHILE
CRH,CRH-V61-004,2021-03-19,HOLD_WINNER
CRH,CRH-V61-005,2021-08-18,REENTRY_WORTHWHILE
CRH,CRH-V61-006,2023-07-11,REENTRY_WORTHWHILE
CRH,CRH-V61-007,2023-12-07,HOLD_WINNER
CRH,CRH-V61-008,2024-08-13,HOLD_WINNER
CRH,CRH-V61-009,2025-02-19,REENTRY_WORTHWHILE
CRL,CRL-V61-001,2017-06-30,HOLD_WINNER
CRL,CRL-V61-002,2017-08-31,REENTRY_WORTHWHILE
CRL,CRL-V61-003,2018-10-03,REENTRY_WORTHWHILE
CRL,CRL-V61-004,2020-07-17,HOLD_WINNER
CSCO,CSCO-V61-001,2016-08-09,REENTRY_WORTHWHILE
CSCO,CSCO-V61-002,2017-03-08,REENTRY_WORTHWHILE
CSCO,CSCO-V61-003,2017-05-08,REENTRY_WORTHWHILE
CSCO,CSCO-V61-004,2017-11-30,HOLD_WINNER
CSCO,CSCO-V61-005,2018-09-06,REENTRY_WORTHWHILE
CSCO,CSCO-V61-007,2021-08-26,REENTRY_WORTHWHILE
CSCO,CSCO-V61-009,2025-02-13,REENTRY_WORTHWHILE
CSCO,CSCO-V61-010,2025-06-18,HOLD_WINNER
CSCO,CSCO-V61-011,2025-11-17,REENTRY_WORTHWHILE
CSGP,CSGP-V61-001,2017-05-01,HOLD_WINNER
CSGP,CSGP-V61-002,2017-11-28,REENTRY_WORTHWHILE
CSGP,CSGP-V61-003,2018-01-30,REENTRY_WORTHWHILE
CSGP,CSGP-V61-004,2018-06-29,REENTRY_WORTHWHILE
CSGP,CSGP-V61-005,2018-08-29,REENTRY_WORTHWHILE
CSGP,CSGP-V61-006,2019-05-30,HOLD_WINNER
CSX,CSX-V61-001,2016-10-14,HOLD_WINNER
CSX,CSX-V61-002,2018-05-17,HOLD_WINNER
CSX,CSX-V61-003,2019-04-30,REENTRY_WORTHWHILE
CSX,CSX-V61-004,2020-12-07,REENTRY_WORTHWHILE
CTAS,CTAS-V61-001,2016-09-01,REENTRY_WORTHWHILE
CTAS,CTAS-V61-002,2017-10-26,HOLD_WINNER
CTAS,CTAS-V61-003,2018-01-30,REENTRY_WORTHWHILE
CTAS,CTAS-V61-005,2018-08-03,REENTRY_WORTHWHILE
CTAS,CTAS-V61-007,2024-12-03,REENTRY_WORTHWHILE
CTSH,CTSH-V61-001,2017-06-06,HOLD_WINNER
CTSH,CTSH-V61-002,2017-08-04,HOLD_WINNER
CTSH,CTSH-V61-003,2018-01-23,REENTRY_WORTHWHILE
CTSH,CTSH-V61-004,2020-12-02,REENTRY_WORTHWHILE
CTSH,CTSH-V61-005,2022-01-11,REENTRY_WORTHWHILE
CVS,CVS-V61-001,2019-12-06,REENTRY_WORTHWHILE
CVS,CVS-V61-002,2021-05-19,REENTRY_WORTHWHILE
CVS,CVS-V61-003,2021-11-16,HOLD_WINNER
CVS,CVS-V61-004,2025-10-16,REENTRY_WORTHWHILE
D,D-V61-001,2017-06-07,REENTRY_WORTHWHILE
D,D-V61-002,2017-11-29,REENTRY_WORTHWHILE
D,D-V61-003,2019-10-16,REENTRY_WORTHWHILE
D,D-V61-004,2020-02-18,REENTRY_WORTHWHILE
D,D-V61-005,2022-04-08,REENTRY_WORTHWHILE
DAL,DAL-V61-001,2023-07-13,REENTRY_WORTHWHILE
DAL,DAL-V61-004,2025-12-15,REENTRY_WORTHWHILE
DD,DD-V61-001,2017-02-06,HOLD_WINNER
DD,DD-V61-002,2017-10-02,REENTRY_WORTHWHILE
DD,DD-V61-003,2018-02-01,REENTRY_WORTHWHILE
DD,DD-V61-004,2021-06-07,REENTRY_WORTHWHILE
DD,DD-V61-005,2024-06-05,HOLD_WINNER
DD,DD-V61-006,2025-11-04,HOLD_WINNER
DE,DE-V61-001,2016-08-22,REENTRY_WORTHWHILE
DE,DE-V61-002,2016-10-20,HOLD_WINNER
DE,DE-V61-003,2017-10-20,HOLD_WINNER
DE,DE-V61-004,2020-08-17,HOLD_WINNER
DE,DE-V61-005,2021-08-17,REENTRY_WORTHWHILE
DE,DE-V61-006,2022-02-09,REENTRY_WORTHWHILE
DE,DE-V61-007,2022-04-11,REENTRY_WORTHWHILE
DE,DE-V61-008,2022-11-30,REENTRY_WORTHWHILE
DECK,DECK-V61-002,2017-05-31,REENTRY_WORTHWHILE
DECK,DECK-V61-003,2017-10-27,REENTRY_WORTHWHILE
DECK,DECK-V61-006,2020-07-24,HOLD_WINNER
DECK,DECK-V61-008,2023-04-25,REENTRY_WORTHWHILE
DECK,DECK-V61-010,2023-11-28,HOLD_WINNER
DECK,DECK-V61-011,2024-05-30,REENTRY_WORTHWHILE
DECK,DECK-V61-012,2024-12-10,REENTRY_WORTHWHILE
DG,DG-V61-001,2016-03-14,REENTRY_WORTHWHILE
DG,DG-V61-002,2016-06-13,REENTRY_WORTHWHILE
DG,DG-V61-003,2017-11-30,HOLD_WINNER
DG,DG-V61-004,2018-09-10,REENTRY_WORTHWHILE
DG,DG-V61-005,2018-11-07,REENTRY_WORTHWHILE
DG,DG-V61-006,2019-02-06,HOLD_WINNER
DG,DG-V61-007,2019-09-06,REENTRY_WORTHWHILE
DG,DG-V61-008,2020-04-07,HOLD_WINNER
DG,DG-V61-009,2021-08-05,REENTRY_WORTHWHILE
DGX,DGX-V61-001,2016-04-29,HOLD_WINNER
DGX,DGX-V61-002,2016-11-28,HOLD_WINNER
DGX,DGX-V61-003,2020-08-04,REENTRY_WORTHWHILE
DGX,DGX-V61-005,2021-12-06,REENTRY_WORTHWHILE
DGX,DGX-V61-006,2024-11-20,REENTRY_WORTHWHILE
DGX,DGX-V61-007,2025-03-04,REENTRY_WORTHWHILE
DGX,DGX-V61-008,2025-05-02,REENTRY_WORTHWHILE
DGX,DGX-V61-009,2025-07-03,REENTRY_WORTHWHILE
DHI,DHI-V61-001,2017-07-20,HOLD_WINNER
DHI,DHI-V61-002,2017-09-19,HOLD_WINNER
DHI,DHI-V61-003,2019-09-04,HOLD_WINNER
DHI,DHI-V61-004,2020-02-04,REENTRY_WORTHWHILE
DHI,DHI-V61-007,2021-12-16,REENTRY_WORTHWHILE
DHI,DHI-V61-008,2023-05-18,REENTRY_WORTHWHILE
DHI,DHI-V61-009,2023-12-14,REENTRY_WORTHWHILE
DHI,DHI-V61-010,2024-03-18,REENTRY_WORTHWHILE
DHR,DHR-V61-001,2016-07-05,REENTRY_WORTHWHILE
DHR,DHR-V61-002,2017-11-22,HOLD_WINNER
DHR,DHR-V61-003,2018-01-25,REENTRY_WORTHWHILE
DHR,DHR-V61-004,2019-03-20,HOLD_WINNER
DHR,DHR-V61-005,2019-12-26,REENTRY_WORTHWHILE
DHR,DHR-V61-006,2020-06-30,HOLD_WINNER
DHR,DHR-V61-007,2021-01-29,REENTRY_WORTHWHILE
DHR,DHR-V61-008,2021-07-14,HOLD_WINNER
DLR,DLR-V61-001,2016-03-14,HOLD_WINNER
DLR,DLR-V61-002,2017-02-02,REENTRY_WORTHWHILE
DLR,DLR-V61-003,2017-05-04,HOLD_WINNER
DLR,DLR-V61-004,2020-04-30,REENTRY_WORTHWHILE
DLR,DLR-V61-005,2020-07-31,REENTRY_WORTHWHILE
DLR,DLR-V61-006,2021-12-22,REENTRY_WORTHWHILE
DLR,DLR-V61-007,2024-11-11,REENTRY_WORTHWHILE
DLTR,DLTR-V61-001,2016-05-31,REENTRY_WORTHWHILE
DLTR,DLTR-V61-002,2017-12-06,REENTRY_WORTHWHILE
DLTR,DLTR-V61-003,2021-12-15,REENTRY_WORTHWHILE
DLTR,DLTR-V61-004,2022-07-19,REENTRY_WORTHWHILE
DOC,DOC-V61-001,2016-07-13,REENTRY_WORTHWHILE
DOC,DOC-V61-002,2018-08-30,REENTRY_WORTHWHILE
DOC,DOC-V61-003,2018-10-30,HOLD_WINNER
DOC,DOC-V61-004,2020-02-03,REENTRY_WORTHWHILE
DOC,DOC-V61-005,2020-12-09,REENTRY_WORTHWHILE
DOC,DOC-V61-006,2021-02-10,HOLD_WINNER
DOC,DOC-V61-007,2022-01-10,REENTRY_WORTHWHILE
DOC,DOC-V61-008,2024-08-09,REENTRY_WORTHWHILE
DOV,DOV-V61-001,2016-08-08,REENTRY_WORTHWHILE
DOV,DOV-V61-002,2017-09-13,HOLD_WINNER
DOV,DOV-V61-003,2018-09-19,REENTRY_WORTHWHILE
DOV,DOV-V61-004,2019-04-04,REENTRY_WORTHWHILE
DOV,DOV-V61-005,2019-11-27,REENTRY_WORTHWHILE
DOV,DOV-V61-006,2020-12-22,REENTRY_WORTHWHILE
DOV,DOV-V61-007,2021-03-30,HOLD_WINNER
DOV,DOV-V61-008,2021-12-28,REENTRY_WORTHWHILE
DOV,DOV-V61-009,2024-04-05,HOLD_WINNER
DOV,DOV-V61-010,2024-11-29,REENTRY_WORTHWHILE
DRI,DRI-V61-001,2016-12-14,REENTRY_WORTHWHILE
DRI,DRI-V61-003,2018-01-19,REENTRY_WORTHWHILE
DRI,DRI-V61-005,2021-03-10,REENTRY_WORTHWHILE
DRI,DRI-V61-007,2025-03-27,REENTRY_WORTHWHILE
DRI,DRI-V61-008,2025-06-27,REENTRY_WORTHWHILE
DTE,DTE-V61-002,2017-04-10,HOLD_WINNER
DTE,DTE-V61-003,2017-08-22,REENTRY_WORTHWHILE
DTE,DTE-V61-005,2022-04-01,REENTRY_WORTHWHILE
DVA,DVA-V61-001,2018-01-16,REENTRY_WORTHWHILE
DVA,DVA-V61-004,2021-05-13,REENTRY_WORTHWHILE
DVA,DVA-V61-005,2021-08-12,REENTRY_WORTHWHILE
DVA,DVA-V61-006,2024-03-06,HOLD_WINNER
DVA,DVA-V61-008,2025-02-13,REENTRY_WORTHWHILE
DVN,DVN-V61-001,2016-08-29,REENTRY_WORTHWHILE
DVN,DVN-V61-003,2018-01-10,REENTRY_WORTHWHILE
DVN,DVN-V61-005,2021-03-10,REENTRY_WORTHWHILE
DVN,DVN-V61-006,2022-09-08,REENTRY_WORTHWHILE
DVN,DVN-V61-007,2022-11-07,REENTRY_WORTHWHILE
DXCM,DXCM-V61-002,2019-12-09,REENTRY_WORTHWHILE
DXCM,DXCM-V61-003,2020-05-11,REENTRY_WORTHWHILE
DXCM,DXCM-V61-004,2021-08-04,REENTRY_WORTHWHILE
DXCM,DXCM-V61-005,2021-11-02,REENTRY_WORTHWHILE
EA,EA-V61-001,2017-05-22,HOLD_WINNER
EA,EA-V61-002,2024-12-04,REENTRY_WORTHWHILE
EBAY,EBAY-V61-001,2016-08-19,REENTRY_WORTHWHILE
EBAY,EBAY-V61-002,2017-02-28,REENTRY_WORTHWHILE
EBAY,EBAY-V61-003,2017-10-04,REENTRY_WORTHWHILE
EBAY,EBAY-V61-004,2018-02-02,REENTRY_WORTHWHILE
EBAY,EBAY-V61-006,2021-02-10,REENTRY_WORTHWHILE
EBAY,EBAY-V61-007,2021-04-14,REENTRY_WORTHWHILE
EBAY,EBAY-V61-008,2021-06-15,HOLD_WINNER
EBAY,EBAY-V61-009,2024-09-26,REENTRY_WORTHWHILE
EBAY,EBAY-V61-010,2025-05-30,HOLD_WINNER
ECHO,ECHO-V61-001,2016-12-01,HOLD_WINNER
ECHO,ECHO-V61-002,2017-02-02,REENTRY_WORTHWHILE
ECHO,ECHO-V61-003,2017-04-04,HOLD_WINNER
ECHO,ECHO-V61-004,2017-06-05,REENTRY_WORTHWHILE
ECHO,ECHO-V61-006,2025-02-06,REENTRY_WORTHWHILE
ECHO,ECHO-V61-007,2025-07-23,REENTRY_WORTHWHILE
ECHO,ECHO-V61-008,2025-09-22,REENTRY_WORTHWHILE
ECL,ECL-V61-001,2018-09-05,REENTRY_WORTHWHILE
ECL,ECL-V61-002,2019-03-06,HOLD_WINNER
ECL,ECL-V61-003,2024-03-15,HOLD_WINNER
ECL,ECL-V61-004,2024-05-15,HOLD_WINNER
ECL,ECL-V61-005,2024-09-16,REENTRY_WORTHWHILE
ED,ED-V61-001,2016-03-14,HOLD_WINNER
ED,ED-V61-002,2017-03-28,HOLD_WINNER
ED,ED-V61-003,2017-10-25,REENTRY_WORTHWHILE
ED,ED-V61-004,2019-04-30,HOLD_WINNER
ED,ED-V61-005,2019-06-28,HOLD_WINNER
ED,ED-V61-006,2019-09-27,REENTRY_WORTHWHILE
ED,ED-V61-007,2022-03-30,REENTRY_WORTHWHILE
ED,ED-V61-008,2022-08-01,REENTRY_WORTHWHILE
ED,ED-V61-009,2024-08-26,REENTRY_WORTHWHILE
ED,ED-V61-010,2025-03-31,REENTRY_WORTHWHILE
EFX,EFX-V61-001,2016-06-01,REENTRY_WORTHWHILE
EFX,EFX-V61-002,2021-05-19,HOLD_WINNER
EFX,EFX-V61-003,2021-11-16,REENTRY_WORTHWHILE
EFX,EFX-V61-004,2024-08-27,REENTRY_WORTHWHILE
EG,EG-V61-001,2017-03-07,HOLD_WINNER
EG,EG-V61-003,2022-10-31,HOLD_WINNER
EG,EG-V61-004,2023-02-01,REENTRY_WORTHWHILE
EIX,EIX-V61-001,2016-03-14,HOLD_WINNER
EIX,EIX-V61-002,2016-06-13,REENTRY_WORTHWHILE
EIX,EIX-V61-003,2017-03-24,REENTRY_WORTHWHILE
EIX,EIX-V61-004,2021-12-31,REENTRY_WORTHWHILE
EIX,EIX-V61-005,2022-04-05,REENTRY_WORTHWHILE
EIX,EIX-V61-006,2023-05-02,REENTRY_WORTHWHILE
EIX,EIX-V61-007,2024-06-03,REENTRY_WORTHWHILE
EIX,EIX-V61-008,2024-08-09,REENTRY_WORTHWHILE
EL,EL-V61-001,2016-03-14,REENTRY_WORTHWHILE
EL,EL-V61-002,2017-06-09,HOLD_WINNER
EL,EL-V61-004,2018-06-11,REENTRY_WORTHWHILE
EL,EL-V61-005,2019-03-13,HOLD_WINNER
EL,EL-V61-006,2019-06-12,HOLD_WINNER
EL,EL-V61-007,2019-09-11,REENTRY_WORTHWHILE
EL,EL-V61-008,2019-12-18,REENTRY_WORTHWHILE
EL,EL-V61-009,2020-11-13,REENTRY_WORTHWHILE
EL,EL-V61-010,2021-07-19,HOLD_WINNER
ELV,ELV-V61-001,2017-04-26,HOLD_WINNER
ELV,ELV-V61-002,2017-11-21,HOLD_WINNER
ELV,ELV-V61-003,2018-10-04,REENTRY_WORTHWHILE
ELV,ELV-V61-004,2022-03-29,REENTRY_WORTHWHILE
EME,EME-V61-001,2016-08-08,HOLD_WINNER
EME,EME-V61-003,2020-12-24,HOLD_WINNER
EME,EME-V61-004,2021-03-29,HOLD_WINNER
EME,EME-V61-005,2021-11-24,REENTRY_WORTHWHILE
EME,EME-V61-006,2022-11-22,REENTRY_WORTHWHILE
EME,EME-V61-007,2023-05-25,HOLD_WINNER
EME,EME-V61-008,2023-11-24,HOLD_WINNER
EME,EME-V61-009,2025-07-02,HOLD_WINNER
EMR,EMR-V61-001,2016-07-19,REENTRY_WORTHWHILE
EMR,EMR-V61-002,2016-12-14,HOLD_WINNER
EMR,EMR-V61-003,2017-10-10,REENTRY_WORTHWHILE
EMR,EMR-V61-004,2017-12-08,HOLD_WINNER
EMR,EMR-V61-005,2018-06-12,REENTRY_WORTHWHILE
EMR,EMR-V61-006,2018-08-10,REENTRY_WORTHWHILE
EMR,EMR-V61-007,2019-11-19,REENTRY_WORTHWHILE
EMR,EMR-V61-008,2020-12-10,HOLD_WINNER
EMR,EMR-V61-009,2023-08-31,REENTRY_WORTHWHILE
EMR,EMR-V61-010,2024-03-08,REENTRY_WORTHWHILE
EMR,EMR-V61-011,2024-12-05,REENTRY_WORTHWHILE
EMR,EMR-V61-012,2025-02-07,REENTRY_WORTHWHILE
EMR,EMR-V61-013,2025-07-09,REENTRY_WORTHWHILE
EQIX,EQIX-V61-001,2016-05-12,HOLD_WINNER
EQIX,EQIX-V61-002,2017-05-03,HOLD_WINNER
EQR,EQR-V61-001,2018-12-13,REENTRY_WORTHWHILE
EQR,EQR-V61-002,2019-02-14,HOLD_WINNER
EQR,EQR-V61-003,2020-02-20,REENTRY_WORTHWHILE
EQR,EQR-V61-004,2021-04-09,HOLD_WINNER
EQR,EQR-V61-005,2022-04-07,REENTRY_WORTHWHILE
EQR,EQR-V61-006,2024-07-02,HOLD_WINNER
EQT,EQT-V61-001,2021-02-11,HOLD_WINNER
EQT,EQT-V61-003,2022-01-11,REENTRY_WORTHWHILE
EQT,EQT-V61-004,2022-03-14,HOLD_WINNER
EQT,EQT-V61-006,2023-08-22,REENTRY_WORTHWHILE
EQT,EQT-V61-007,2023-10-20,REENTRY_WORTHWHILE
ERIE,ERIE-V61-002,2016-08-30,HOLD_WINNER
ERIE,ERIE-V61-003,2016-11-29,HOLD_WINNER
ERIE,ERIE-V61-004,2017-06-30,REENTRY_WORTHWHILE
ERIE,ERIE-V61-005,2018-10-30,HOLD_WINNER
ERIE,ERIE-V61-006,2019-02-04,HOLD_WINNER
