ticker,episode_id,signal_date,target_label,last_observed_session,FAST_SLOW_TREND_GAP,FAST_SLOW_TRANSITION_VELOCITY_4W
CMI,CMI-V61-012,2025-08-21,HOLD_WINNER,2025-08-15,4.1292177827467755,-0.8854875205851407
CMS,CMS-V61-001,2016-03-14,HOLD_WINNER,2016-03-11,1.5714230437806014,-4.4971271178508925
CMS,CMS-V61-003,2019-03-12,HOLD_WINNER,2019-03-08,1.7064610357519518,-2.9243122332607667
CMS,CMS-V61-004,2019-06-11,HOLD_WINNER,2019-06-07,0.5995692166552832,-0.40250240917465685
CMS,CMS-V61-005,2020-01-24,REENTRY_WORTHWHILE,2020-01-24,6.205349733880198,4.817055415085275
CMS,CMS-V61-006,2024-09-30,REENTRY_WORTHWHILE,2024-09-27,0.9243615315719614,0.19116266413012084
CNC,CNC-V61-001,2018-01-25,REENTRY_WORTHWHILE,2018-01-19,2.727294690154237,3.69565653446328
CNC,CNC-V61-002,2018-06-15,HOLD_WINNER,2018-06-15,2.025693036436271,0.5195367738069896
CNP,CNP-V61-001,2016-03-14,HOLD_WINNER,2016-03-11,6.708610077710679,2.51289977931883
CNP,CNP-V61-002,2017-01-09,HOLD_WINNER,2017-01-06,1.696949943042398,-3.1865887749109723
CNP,CNP-V61-003,2017-08-10,REENTRY_WORTHWHILE,2017-08-04,3.546393663903327,10.788357005306548
CNP,CNP-V61-004,2019-02-14,REENTRY_WORTHWHILE,2019-02-08,3.7753561664911883,3.751493930185591
CNP,CNP-V61-005,2022-03-31,REENTRY_WORTHWHILE,2022-03-25,4.749854896287974,7.637549925722873
CNP,CNP-V61-006,2022-06-01,REENTRY_WORTHWHILE,2022-05-27,1.2978017636567696,5.081963039871751
CNP,CNP-V61-007,2022-08-26,REENTRY_WORTHWHILE,2022-08-26,0.5811826585719677,-0.3685231306663681
CNP,CNP-V61-008,2025-02-21,HOLD_WINNER,2025-02-21,1.9860415401714286,3.095096616643458
COF,COF-V61-001,2016-12-12,REENTRY_WORTHWHILE,2016-12-09,3.168315535574795,-0.5675562487651562
COF,COF-V61-002,2018-01-04,REENTRY_WORTHWHILE,2017-12-29,2.9847245216112435,3.2930869946047783
COF,COF-V61-003,2021-01-07,REENTRY_WORTHWHILE,2020-12-31,0.16496050017547514,-2.5098191846638653
COF,COF-V61-004,2021-10-07,REENTRY_WORTHWHILE,2021-10-01,1.7222001434218999,5.436296351659989
COF,COF-V61-005,2024-01-11,HOLD_WINNER,2024-01-05,3.0983115101969116,-2.5581076064859656
COF,COF-V61-006,2024-10-18,HOLD_WINNER,2024-10-18,1.8879267454496456,0.5142400321894975
COF,COF-V61-007,2025-06-27,HOLD_WINNER,2025-06-27,2.5666721837380364,2.223739246813982
COF,COF-V61-008,2025-12-26,REENTRY_WORTHWHILE,2025-12-26,6.221140156352215,7.804129442580253
COHR,COHR-V61-001,2016-03-14,REENTRY_WORTHWHILE,2016-03-11,0.567220898819616,-5.835221528750595
COHR,COHR-V61-002,2016-09-29,HOLD_WINNER,2016-09-23,4.841906259863011,-0.3140861691897303
COHR,COHR-V61-003,2017-10-04,REENTRY_WORTHWHILE,2017-09-29,3.684623260221254,3.15698179129014
COHR,COHR-V61-004,2018-01-04,REENTRY_WORTHWHILE,2017-12-29,-0.10603441226141347,-1.9782751747425853
COHR,COHR-V61-005,2020-06-18,REENTRY_WORTHWHILE,2020-06-12,2.7359694696479324,-4.466441909654597
COHR,COHR-V61-006,2020-11-17,HOLD_WINNER,2020-11-13,6.208392895418335,2.02723520866662
COHR,COHR-V61-007,2024-03-06,REENTRY_WORTHWHILE,2024-03-01,1.9244891207503596,-1.485548493219049
COHR,COHR-V61-008,2024-07-08,REENTRY_WORTHWHILE,2024-07-05,1.0984234963171418,-1.2934424180428172
COHR,COHR-V61-009,2024-10-10,REENTRY_WORTHWHILE,2024-10-04,5.046066494200941,4.55625114099645
COHR,COHR-V61-010,2025-07-30,REENTRY_WORTHWHILE,2025-07-25,2.5775053271483044,-0.45217762067294
COHR,COHR-V61-011,2025-09-29,HOLD_WINNER,2025-09-26,1.5480043211647656,7.048506164140462
COO,COO-V61-001,2017-05-23,HOLD_WINNER,2017-05-19,2.930852183213855,6.1145952017900544
COO,COO-V61-002,2019-07-02,REENTRY_WORTHWHILE,2019-06-28,5.31541918478092,6.148837529042259
COO,COO-V61-003,2021-09-02,REENTRY_WORTHWHILE,2021-08-27,4.444818933133579,3.246409820299922
COR,COR-V61-001,2020-07-24,REENTRY_WORTHWHILE,2020-07-24,1.0830639564512299,0.2801562067166722
COR,COR-V61-002,2021-04-08,HOLD_WINNER,2021-04-01,3.6067294731616197,6.607606435611526
COR,COR-V61-003,2021-09-07,REENTRY_WORTHWHILE,2021-09-03,1.2685550324546524,-1.4828848721266636
COR,COR-V61-004,2022-01-12,HOLD_WINNER,2022-01-07,4.7601986582824765,6.504182980839463
COR,COR-V61-005,2022-11-29,REENTRY_WORTHWHILE,2022-11-25,1.6501449376779254,-6.418108011539994
COR,COR-V61-006,2023-06-06,HOLD_WINNER,2023-06-02,1.6891234864556937,1.1582414423155318
COR,COR-V61-007,2023-11-20,HOLD_WINNER,2023-11-17,3.0104449863293503,1.5678212150860886
COR,COR-V61-008,2025-04-01,HOLD_WINNER,2025-03-28,3.97439875358865,5.1780976439671615
COR,COR-V61-009,2025-10-01,HOLD_WINNER,2025-09-26,2.557854850357451,2.1457838779816507
CPAY,CPAY-V61-001,2019-04-25,HOLD_WINNER,2019-04-18,0.211011555944523,-0.9271770451278499
CPAY,CPAY-V61-002,2024-11-29,REENTRY_WORTHWHILE,2024-11-29,3.287572314716626,5.157062234678981
CPRT,CPRT-V61-001,2016-05-12,HOLD_WINNER,2016-05-06,1.4481263940604325,2.3557966627945266
CPRT,CPRT-V61-003,2017-01-11,HOLD_WINNER,2017-01-06,-0.18884273267420162,0.6723185138055833
CPRT,CPRT-V61-004,2017-06-13,HOLD_WINNER,2017-06-09,4.747175138513281,5.590396062075102
CPRT,CPRT-V61-005,2017-10-12,HOLD_WINNER,2017-10-06,6.359528104340873,3.5863115521524884
CPRT,CPRT-V61-006,2018-03-15,HOLD_WINNER,2018-03-09,3.3644325486037148,9.867425933170052
CPRT,CPRT-V61-007,2019-05-02,HOLD_WINNER,2019-04-26,1.8142432137201217,1.3670903065324098
CPRT,CPRT-V61-009,2024-04-01,REENTRY_WORTHWHILE,2024-03-28,2.4199402910712466,0.660307842445597
CPT,CPT-V61-001,2016-03-14,HOLD_WINNER,2016-03-11,6.362999012275885,6.266157222445984
CPT,CPT-V61-002,2016-07-13,REENTRY_WORTHWHILE,2016-07-08,5.595130365771151,11.02665320131905
CPT,CPT-V61-003,2017-08-03,REENTRY_WORTHWHILE,2017-07-28,3.6257601853728447,2.39382675869789
CPT,CPT-V61-004,2017-12-01,REENTRY_WORTHWHILE,2017-12-01,-2.321407871803116,1.1563511325790348
CPT,CPT-V61-005,2018-08-09,REENTRY_WORTHWHILE,2018-08-03,-0.7023413499730973,-0.8573693022090965
CPT,CPT-V61-006,2019-02-28,HOLD_WINNER,2019-02-22,2.9810377428289447,-3.889810292211835
CPT,CPT-V61-007,2020-02-20,REENTRY_WORTHWHILE,2020-02-14,5.415981355502735,2.6212036090394566
CPT,CPT-V61-008,2021-03-25,HOLD_WINNER,2021-03-19,-0.1490765026352154,-0.7549850566939597
CPT,CPT-V61-009,2024-09-23,REENTRY_WORTHWHILE,2024-09-20,-2.2049645121332495,-4.6853320752199075
CRH,CRH-V61-001,2016-08-30,REENTRY_WORTHWHILE,2016-08-26,4.777329482194973,3.0852286715843893
CRH,CRH-V61-002,2019-12-26,REENTRY_WORTHWHILE,2019-12-20,2.725121562227504,2.5023985482261075
CRH,CRH-V61-003,2021-01-19,REENTRY_WORTHWHILE,2021-01-15,1.9405917886088315,0.5829409167206854
CRH,CRH-V61-004,2021-03-19,HOLD_WINNER,2021-03-19,1.5039872774556653,1.4489903777340476
CRH,CRH-V61-005,2021-08-18,REENTRY_WORTHWHILE,2021-08-13,2.982826640908017,5.616387752267894
CRH,CRH-V61-006,2023-07-11,REENTRY_WORTHWHILE,2023-07-07,3.134785234534845,5.541212702711249
CRH,CRH-V61-007,2023-12-07,HOLD_WINNER,2023-12-01,4.51593115137834,6.8598589424528535
CRH,CRH-V61-008,2024-08-13,HOLD_WINNER,2024-08-09,1.4765659966255404,1.0726940890325267
CRH,CRH-V61-009,2025-02-19,REENTRY_WORTHWHILE,2025-02-14,3.229833159520907,3.437871768043295
CRL,CRL-V61-001,2017-06-30,HOLD_WINNER,2017-06-30,4.280002981187762,3.3424845452991536
CRL,CRL-V61-002,2017-08-31,REENTRY_WORTHWHILE,2017-08-25,2.9868111418321974,7.457274316303071
CRL,CRL-V61-003,2018-10-03,REENTRY_WORTHWHILE,2018-09-28,2.1027877246014843,4.829630373209891
CRL,CRL-V61-004,2020-07-17,HOLD_WINNER,2020-07-17,1.5041698563275705,1.4285930639920572
CSCO,CSCO-V61-001,2016-08-09,REENTRY_WORTHWHILE,2016-08-05,1.6733537561857135,2.8006943532479696
CSCO,CSCO-V61-002,2017-03-08,REENTRY_WORTHWHILE,2017-03-03,7.332769746529896,3.657197608523498
CSCO,CSCO-V61-003,2017-05-08,REENTRY_WORTHWHILE,2017-05-05,2.2335630666410506,6.282718087823255
CSCO,CSCO-V61-004,2017-11-30,HOLD_WINNER,2017-11-24,3.4439037243760486,1.6565356346038749
CSCO,CSCO-V61-005,2018-09-06,REENTRY_WORTHWHILE,2018-08-31,6.768622318395562,6.3982943443765015
CSCO,CSCO-V61-007,2021-08-26,REENTRY_WORTHWHILE,2021-08-20,1.4466735223055356,1.0460851079240583
CSCO,CSCO-V61-009,2025-02-13,REENTRY_WORTHWHILE,2025-02-07,0.4569309240946367,2.6524981320709773
CSCO,CSCO-V61-010,2025-06-18,HOLD_WINNER,2025-06-13,0.8563909355963921,-5.641364115517748
CSCO,CSCO-V61-011,2025-11-17,REENTRY_WORTHWHILE,2025-11-14,3.5070969008946777,3.072801678348765
CSGP,CSGP-V61-001,2017-05-01,HOLD_WINNER,2017-04-28,5.248273888916648,5.041290010679326
CSGP,CSGP-V61-002,2017-11-28,REENTRY_WORTHWHILE,2017-11-24,1.2985518984639743,-4.032153787050095
CSGP,CSGP-V61-003,2018-01-30,REENTRY_WORTHWHILE,2018-01-26,9.668833304395624,11.346893973570905
CSGP,CSGP-V61-004,2018-06-29,REENTRY_WORTHWHILE,2018-06-29,1.5305411968170548,3.8166515425275955
CSGP,CSGP-V61-005,2018-08-29,REENTRY_WORTHWHILE,2018-08-24,-0.4200423366418099,0.6437795663440214
CSGP,CSGP-V61-006,2019-05-30,HOLD_WINNER,2019-05-24,-0.6299750592668332,0.44623317224440995
CSX,CSX-V61-001,2016-10-14,HOLD_WINNER,2016-10-14,2.328625540085536,2.1896282318137823
CSX,CSX-V61-002,2018-05-17,HOLD_WINNER,2018-05-11,3.1992295752322892,4.452640434532954
CSX,CSX-V61-003,2019-04-30,REENTRY_WORTHWHILE,2019-04-26,2.477527801950885,1.216184371349988
CSX,CSX-V61-004,2020-12-07,REENTRY_WORTHWHILE,2020-12-04,0.6360411338330315,-0.8012850423070971
CTAS,CTAS-V61-001,2016-09-01,REENTRY_WORTHWHILE,2016-08-26,2.9939771404634508,-1.356533849834343
CTAS,CTAS-V61-002,2017-10-26,HOLD_WINNER,2017-10-20,4.907418895450654,5.031918556280377
CTAS,CTAS-V61-003,2018-01-30,REENTRY_WORTHWHILE,2018-01-26,2.146609858009533,5.58695304903493
CTAS,CTAS-V61-005,2018-08-03,REENTRY_WORTHWHILE,2018-08-03,2.7487400086398464,5.025362866392726
CTAS,CTAS-V61-007,2024-12-03,REENTRY_WORTHWHILE,2024-11-29,1.6980708499435335,4.6135164319792645
CTSH,CTSH-V61-001,2017-06-06,HOLD_WINNER,2017-06-02,2.742767535583591,-0.5967999481454243
CTSH,CTSH-V61-002,2017-08-04,HOLD_WINNER,2017-08-04,1.0546763473616705,2.685987944173992
CTSH,CTSH-V61-003,2018-01-23,REENTRY_WORTHWHILE,2018-01-19,9.188538111470654,11.476011306232884
CTSH,CTSH-V61-004,2020-12-02,REENTRY_WORTHWHILE,2020-11-27,1.374680031020561,2.2343135398282303
CTSH,CTSH-V61-005,2022-01-11,REENTRY_WORTHWHILE,2022-01-07,2.537072538523711,5.183084590384661
CVS,CVS-V61-001,2019-12-06,REENTRY_WORTHWHILE,2019-12-06,-1.4630214474935699,-7.027081681934249
CVS,CVS-V61-002,2021-05-19,REENTRY_WORTHWHILE,2021-05-14,4.593099211004275,4.973258215518818
CVS,CVS-V61-003,2021-11-16,HOLD_WINNER,2021-11-12,6.378645833804932,6.8299960452453465
CVS,CVS-V61-004,2025-10-16,REENTRY_WORTHWHILE,2025-10-10,0.9323423583175241,-2.4318798464750904
D,D-V61-001,2017-06-07,REENTRY_WORTHWHILE,2017-06-02,4.1287032821329905,4.773351299699549
D,D-V61-002,2017-11-29,REENTRY_WORTHWHILE,2017-11-24,1.6607515591082391,-3.727387819449844
D,D-V61-003,2019-10-16,REENTRY_WORTHWHILE,2019-10-11,2.440683687999785,-0.27547863289994856
D,D-V61-004,2020-02-18,REENTRY_WORTHWHILE,2020-02-14,2.0204411029657066,2.252602895095776
D,D-V61-005,2022-04-08,REENTRY_WORTHWHILE,2022-04-08,5.055899126565512,1.6541275615796724
DAL,DAL-V61-001,2023-07-13,REENTRY_WORTHWHILE,2023-07-07,6.642701893406137,0.9151853272518045
DAL,DAL-V61-004,2025-12-15,REENTRY_WORTHWHILE,2025-12-12,6.321323242000787,8.870145124317673
DD,DD-V61-001,2017-02-06,HOLD_WINNER,2017-02-03,3.466316442036448,5.522745839268406
DD,DD-V61-002,2017-10-02,REENTRY_WORTHWHILE,2017-09-29,2.739359612966333,-0.7822904775658452
DD,DD-V61-003,2018-02-01,REENTRY_WORTHWHILE,2018-01-26,2.926516608669343,3.8533741634754595
DD,DD-V61-004,2021-06-07,REENTRY_WORTHWHILE,2021-06-04,0.43823162541132993,-1.1160495387334093
DD,DD-V61-005,2024-06-05,HOLD_WINNER,2024-05-31,2.0823264165082325,1.4716799500283593
DD,DD-V61-006,2025-11-04,HOLD_WINNER,2025-10-31,1.2059860968482017,2.698614272645538
DE,DE-V61-001,2016-08-22,REENTRY_WORTHWHILE,2016-08-19,2.5688815275775085,3.104876460601789
DE,DE-V61-002,2016-10-20,HOLD_WINNER,2016-10-14,2.5849675970192663,6.138538291287912
DE,DE-V61-003,2017-10-20,HOLD_WINNER,2017-10-20,2.1799232049804305,-0.7958978721580907
DE,DE-V61-004,2020-08-17,HOLD_WINNER,2020-08-14,1.0134135796858041,-1.8334441671620967
DE,DE-V61-005,2021-08-17,REENTRY_WORTHWHILE,2021-08-13,5.4014906824481,4.724269118320572
DE,DE-V61-006,2022-02-09,REENTRY_WORTHWHILE,2022-02-04,-1.1520632262552584,-3.132013375558299
DE,DE-V61-007,2022-04-11,REENTRY_WORTHWHILE,2022-04-08,1.253481296490444,1.299155604710318
DE,DE-V61-008,2022-11-30,REENTRY_WORTHWHILE,2022-11-25,2.7000334062124933,-1.9383920980094267
DECK,DECK-V61-002,2017-05-31,REENTRY_WORTHWHILE,2017-05-26,2.070926062880132,1.6009658542471037
DECK,DECK-V61-003,2017-10-27,REENTRY_WORTHWHILE,2017-10-27,0.25473326972746485,-0.18383416288533921
DECK,DECK-V61-006,2020-07-24,HOLD_WINNER,2020-07-24,1.031714722732125,1.0581136598784266
DECK,DECK-V61-008,2023-04-25,REENTRY_WORTHWHILE,2023-04-21,2.443086570597238,1.453064802303218
DECK,DECK-V61-010,2023-11-28,HOLD_WINNER,2023-11-24,3.20086664415805,-0.26298217864329265
DECK,DECK-V61-011,2024-05-30,REENTRY_WORTHWHILE,2024-05-24,4.798259468110173,12.63904197847442
DECK,DECK-V61-012,2024-12-10,REENTRY_WORTHWHILE,2024-12-06,4.3115998634387545,2.5459743863761073
DG,DG-V61-001,2016-03-14,REENTRY_WORTHWHILE,2016-03-11,5.6325732208948525,4.698161396627951
DG,DG-V61-002,2016-06-13,REENTRY_WORTHWHILE,2016-06-10,4.35514051887309,6.567257900566577
DG,DG-V61-003,2017-11-30,HOLD_WINNER,2017-11-24,0.8482521915925321,-0.10167315410810684
DG,DG-V61-004,2018-09-10,REENTRY_WORTHWHILE,2018-09-07,2.3031313508942612,1.6798245037767268
DG,DG-V61-005,2018-11-07,REENTRY_WORTHWHILE,2018-11-02,2.6736527755519455,7.1324220664728255
DG,DG-V61-006,2019-02-06,HOLD_WINNER,2019-02-01,1.4065432703247533,-0.6613404703091534
DG,DG-V61-007,2019-09-06,REENTRY_WORTHWHILE,2019-09-06,8.4215239359316,15.352778123780071
DG,DG-V61-008,2020-04-07,HOLD_WINNER,2020-04-03,1.3262138076211527,1.2269176275636853
DG,DG-V61-009,2021-08-05,REENTRY_WORTHWHILE,2021-07-30,1.99814498452368,0.028151680160236836
DGX,DGX-V61-001,2016-04-29,HOLD_WINNER,2016-04-29,2.4558551779013773,0.9930825821624965
DGX,DGX-V61-002,2016-11-28,HOLD_WINNER,2016-11-25,6.850916512284207,12.945627404774822
DGX,DGX-V61-003,2020-08-04,REENTRY_WORTHWHILE,2020-07-31,1.4262231976352036,1.8458483521619653
DGX,DGX-V61-005,2021-12-06,REENTRY_WORTHWHILE,2021-12-03,4.936835411602133,6.3215835748470575
DGX,DGX-V61-006,2024-11-20,REENTRY_WORTHWHILE,2024-11-15,4.413721128363052,8.95769157392542
DGX,DGX-V61-007,2025-03-04,REENTRY_WORTHWHILE,2025-02-28,5.068332268231617,-1.0655714588721752
DGX,DGX-V61-008,2025-05-02,REENTRY_WORTHWHILE,2025-05-02,5.885258853622094,12.787440391510053
DGX,DGX-V61-009,2025-07-03,REENTRY_WORTHWHILE,2025-07-03,-1.3136706861184555,2.467689860232547
DHI,DHI-V61-001,2017-07-20,HOLD_WINNER,2017-07-14,4.67074586427798,6.917083405543243
DHI,DHI-V61-002,2017-09-19,HOLD_WINNER,2017-09-15,2.006677063386497,5.535509371014985
DHI,DHI-V61-003,2019-09-04,HOLD_WINNER,2019-08-30,2.0971413669909174,0.6250419506876701
DHI,DHI-V61-004,2020-02-04,REENTRY_WORTHWHILE,2020-01-31,7.756404228120336,12.686465972829033
DHI,DHI-V61-007,2021-12-16,REENTRY_WORTHWHILE,2021-12-10,3.958367634411116,-1.4476418760112195
DHI,DHI-V61-008,2023-05-18,REENTRY_WORTHWHILE,2023-05-12,3.2103221952412113,5.215527661347715
DHI,DHI-V61-009,2023-12-14,REENTRY_WORTHWHILE,2023-12-08,3.9761002488276946,-3.7742319288797472
DHI,DHI-V61-010,2024-03-18,REENTRY_WORTHWHILE,2024-03-15,0.3654017119016923,4.834730846188243
DHR,DHR-V61-001,2016-07-05,REENTRY_WORTHWHILE,2016-07-01,0.1273409366832169,-0.002911853210628701
DHR,DHR-V61-002,2017-11-22,HOLD_WINNER,2017-11-17,0.5470408688266923,-2.5587872426046494
DHR,DHR-V61-003,2018-01-25,REENTRY_WORTHWHILE,2018-01-19,5.476745157931192,8.345794677042912
DHR,DHR-V61-004,2019-03-20,HOLD_WINNER,2019-03-15,6.287176188883955,4.3448592437342475
DHR,DHR-V61-005,2019-12-26,REENTRY_WORTHWHILE,2019-12-20,4.1513229096697035,-0.14519521713847006
DHR,DHR-V61-006,2020-06-30,HOLD_WINNER,2020-06-26,0.39670601240484044,-0.15752781251448872
DHR,DHR-V61-007,2021-01-29,REENTRY_WORTHWHILE,2021-01-29,1.0547883758525851,3.6226051488296003
DHR,DHR-V61-008,2021-07-14,HOLD_WINNER,2021-07-09,5.311604166837471,8.084329614393164
DLR,DLR-V61-001,2016-03-14,HOLD_WINNER,2016-03-11,1.8956328482085945,0.30672546961302793
DLR,DLR-V61-002,2017-02-02,REENTRY_WORTHWHILE,2017-01-27,3.9345212460243846,-3.592245389061517
DLR,DLR-V61-003,2017-05-04,HOLD_WINNER,2017-04-28,2.704994607261309,4.915321590890219
DLR,DLR-V61-004,2020-04-30,REENTRY_WORTHWHILE,2020-04-24,2.895611798684953,1.1160635145074054
DLR,DLR-V61-005,2020-07-31,REENTRY_WORTHWHILE,2020-07-31,0.8826399986165783,0.03375649100968647
DLR,DLR-V61-006,2021-12-22,REENTRY_WORTHWHILE,2021-12-17,1.6051635773699358,-0.28889195599870554
DLR,DLR-V61-007,2024-11-11,REENTRY_WORTHWHILE,2024-11-08,5.157036684730293,6.098285084854211
DLTR,DLTR-V61-001,2016-05-31,REENTRY_WORTHWHILE,2016-05-27,2.3070678426320574,4.640485337221143
DLTR,DLTR-V61-002,2017-12-06,REENTRY_WORTHWHILE,2017-12-01,1.5759767271142922,0.9051379912196248
DLTR,DLTR-V61-003,2021-12-15,REENTRY_WORTHWHILE,2021-12-10,4.595614304404278,-0.19304674661083965
DLTR,DLTR-V61-004,2022-07-19,REENTRY_WORTHWHILE,2022-07-15,1.9947108759017678,0.21129014663351953
DOC,DOC-V61-001,2016-07-13,REENTRY_WORTHWHILE,2016-07-08,0.629485213006839,-0.050665243121434056
DOC,DOC-V61-002,2018-08-30,REENTRY_WORTHWHILE,2018-08-24,1.4808700379369946,3.96522076261578
DOC,DOC-V61-003,2018-10-30,HOLD_WINNER,2018-10-26,0.07264425338738502,3.673388629833306
DOC,DOC-V61-004,2020-02-03,REENTRY_WORTHWHILE,2020-01-31,3.096481441770817,2.5000640377001573
DOC,DOC-V61-005,2020-12-09,REENTRY_WORTHWHILE,2020-12-04,2.5903243571951933,3.6911374035784794
DOC,DOC-V61-006,2021-02-10,HOLD_WINNER,2021-02-05,1.297823803469936,2.954625183221748
DOC,DOC-V61-007,2022-01-10,REENTRY_WORTHWHILE,2022-01-07,6.412023778900498,7.016640143019593
DOC,DOC-V61-008,2024-08-09,REENTRY_WORTHWHILE,2024-08-09,1.5027093153481035,0.15443325832518617
DOV,DOV-V61-001,2016-08-08,REENTRY_WORTHWHILE,2016-08-05,-0.9965910819434853,1.3200858330031178
DOV,DOV-V61-002,2017-09-13,HOLD_WINNER,2017-09-08,1.4910223461292609,0.6090021039587358
DOV,DOV-V61-003,2018-09-19,REENTRY_WORTHWHILE,2018-09-14,2.209792088538497,-0.19107389843446132
DOV,DOV-V61-004,2019-04-04,REENTRY_WORTHWHILE,2019-03-29,0.6323132533485342,-2.003014488451824
DOV,DOV-V61-005,2019-11-27,REENTRY_WORTHWHILE,2019-11-22,1.912172319462465,-0.7784196151341347
DOV,DOV-V61-006,2020-12-22,REENTRY_WORTHWHILE,2020-12-18,-2.471627576933124,-4.417266087822243
DOV,DOV-V61-007,2021-03-30,HOLD_WINNER,2021-03-26,5.508591525431431,3.5958417166762895
DOV,DOV-V61-008,2021-12-28,REENTRY_WORTHWHILE,2021-12-23,0.5295772399015061,0.587904240293425
DOV,DOV-V61-009,2024-04-05,HOLD_WINNER,2024-04-05,-1.5153877753864187,-3.959024225989357
DOV,DOV-V61-010,2024-11-29,REENTRY_WORTHWHILE,2024-11-29,3.4139251207456773,4.417428135891947
DRI,DRI-V61-001,2016-12-14,REENTRY_WORTHWHILE,2016-12-09,5.357993095452987,-1.7098901575286511
DRI,DRI-V61-003,2018-01-19,REENTRY_WORTHWHILE,2018-01-19,0.6826832323526915,-8.020954088198263
DRI,DRI-V61-005,2021-03-10,REENTRY_WORTHWHILE,2021-03-05,0.4201535306436187,1.7471995931670956
DRI,DRI-V61-007,2025-03-27,REENTRY_WORTHWHILE,2025-03-21,-1.3936189320352212,0.11385328447831511
DRI,DRI-V61-008,2025-06-27,REENTRY_WORTHWHILE,2025-06-27,-0.29518879735567954,-1.243523868259496
DTE,DTE-V61-002,2017-04-10,HOLD_WINNER,2017-04-07,1.6760086486202626,-0.2350869004480256
DTE,DTE-V61-003,2017-08-22,REENTRY_WORTHWHILE,2017-08-18,0.84183691438659,4.17528901223777
DTE,DTE-V61-005,2022-04-01,REENTRY_WORTHWHILE,2022-04-01,3.334391955334088,-1.8975870508070467
DVA,DVA-V61-001,2018-01-16,REENTRY_WORTHWHILE,2018-01-12,2.9661798307009413,-6.851924000119599
DVA,DVA-V61-004,2021-05-13,REENTRY_WORTHWHILE,2021-05-07,5.727042322516967,6.996649068334901
DVA,DVA-V61-005,2021-08-12,REENTRY_WORTHWHILE,2021-08-06,2.2746122516972354,3.1579209810675337
DVA,DVA-V61-006,2024-03-06,HOLD_WINNER,2024-03-01,3.0722323929992528,2.851532317728598
DVA,DVA-V61-008,2025-02-13,REENTRY_WORTHWHILE,2025-02-07,4.621431403439817,5.040726888506608
DVN,DVN-V61-001,2016-08-29,REENTRY_WORTHWHILE,2016-08-26,2.5251530304752756,4.366876002786418
DVN,DVN-V61-003,2018-01-10,REENTRY_WORTHWHILE,2018-01-05,3.8818138564539595,7.472296749754772
DVN,DVN-V61-005,2021-03-10,REENTRY_WORTHWHILE,2021-03-05,3.076907413859351,6.661681737445048
DVN,DVN-V61-006,2022-09-08,REENTRY_WORTHWHILE,2022-09-02,4.380337031356589,2.355481895819746
DVN,DVN-V61-007,2022-11-07,REENTRY_WORTHWHILE,2022-11-04,0.44833660166090095,0.6423816508688353
DXCM,DXCM-V61-002,2019-12-09,REENTRY_WORTHWHILE,2019-12-06,2.0419376657556216,-1.838459715005655
DXCM,DXCM-V61-003,2020-05-11,REENTRY_WORTHWHILE,2020-05-08,5.154882432062672,3.1178639055585156
DXCM,DXCM-V61-004,2021-08-04,REENTRY_WORTHWHILE,2021-07-30,4.665186855657847,0.6299549852007598
DXCM,DXCM-V61-005,2021-11-02,REENTRY_WORTHWHILE,2021-10-29,1.7096285653671472,4.009131175490645
EA,EA-V61-001,2017-05-22,HOLD_WINNER,2017-05-19,7.730931807341224,8.057482106365482
EA,EA-V61-002,2024-12-04,REENTRY_WORTHWHILE,2024-11-29,4.154613262102518,2.058354344801199
EBAY,EBAY-V61-001,2016-08-19,REENTRY_WORTHWHILE,2016-08-19,-1.6678374547789798,-11.513439982603089
EBAY,EBAY-V61-002,2017-02-28,REENTRY_WORTHWHILE,2017-02-24,2.9995194098100604,-1.4083386996798972
EBAY,EBAY-V61-003,2017-10-04,REENTRY_WORTHWHILE,2017-09-29,1.9018617142605077,1.926584829967298
EBAY,EBAY-V61-004,2018-02-02,REENTRY_WORTHWHILE,2018-02-02,5.639634294572963,4.030585234601611
EBAY,EBAY-V61-006,2021-02-10,REENTRY_WORTHWHILE,2021-02-05,3.6590341158936956,0.9266533171790594
EBAY,EBAY-V61-007,2021-04-14,REENTRY_WORTHWHILE,2021-04-09,2.727536117873614,8.205443607802813
EBAY,EBAY-V61-008,2021-06-15,HOLD_WINNER,2021-06-11,2.6927742154014678,6.124545175932941
EBAY,EBAY-V61-009,2024-09-26,REENTRY_WORTHWHILE,2024-09-20,3.3823098044084765,1.2780994288991998
EBAY,EBAY-V61-010,2025-05-30,HOLD_WINNER,2025-05-30,2.456046472207943,-1.177716936976958
ECHO,ECHO-V61-001,2016-12-01,HOLD_WINNER,2016-11-25,3.619155568631368,2.073171328079839
ECHO,ECHO-V61-002,2017-02-02,REENTRY_WORTHWHILE,2017-01-27,-1.2241661836184679,1.7434565661288612
ECHO,ECHO-V61-003,2017-04-04,HOLD_WINNER,2017-03-31,1.3762739780430262,4.772455923496045
ECHO,ECHO-V61-004,2017-06-05,REENTRY_WORTHWHILE,2017-06-02,1.8417980955351771,0.6793183579882331
ECHO,ECHO-V61-006,2025-02-06,REENTRY_WORTHWHILE,2025-01-31,3.695199968733222,5.598089481379412
ECHO,ECHO-V61-007,2025-07-23,REENTRY_WORTHWHILE,2025-07-18,2.6516112789213473,-1.0006126664125805
ECHO,ECHO-V61-008,2025-09-22,REENTRY_WORTHWHILE,2025-09-19,6.468407475929125,6.4680390093429825
