ticker,episode_id,signal_date,last_observed_session,signal_price,extension_votes,weekly_rsi_14,high_52w_proximity,return_26w,close_to_sma200,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,SECTOR_RS_DELTA_4W,SECTOR_RS_DAMAGE_DELTA_4W,SPY_RS_DELTA_4W,HIGH_FAILURE_DELTA_4W,PARTICIPATION_WEAKENING_DELTA_4W,MARKET_STRESS_DELTA_4W,TREND_QUALITY_DELTA_4W,DECELERATION_DELTA_4W,sector_etf,first_boundary,vnext_path_label,vnext_outcome_end,feature_week,peer_count,PEER_HIGH_EXIT_SHARE_DELTA_4W,PEER_ADVANCE_BREADTH_DELTA_4W,month_end,business_available_date,guard_state,latest_fact_accepted_at,flag_count,BUSINESS_VETO,BUSINESS_UNKNOWN,target
BAC,BAC-R001,2012-11-02,2012-11-02,7.645431042,2,65.48078772017315,,0.2759179077898113,1.2018706330786553,-0.0873099175616108,0.312146325679985,0.312146325679985,True,True,8,126,2013-05-07,0.1457089830763462,-0.0150310251929586,0.1834223268205881,,-0.0505413229815812,0.0212610753027092,0.5142982843512771,0.6640849751924959,XLF,UPSIDE_CONTINUATION,CONTINUATION,2013-05-07,2012-11-02,64,,-0.21875,,,UNKNOWN,,,0.0,1.0,0.0
BAC,BAC-R002,2013-10-18,2013-10-18,11.39380455,2,62.60887359871957,0.9865405942442708,0.2565379883999181,1.1205910741086245,-0.056732123775109,0.2264029357954888,0.114849250244511,True,True,14,104,2014-04-22,-0.0905899692101809,0.0105287131513508,-0.1128459191250796,0.0433329156318087,0.3048036297911098,0.0209198042956678,-0.1970631061201525,0.3699242765383153,XLF,UPSIDE_CONTINUATION,CONTINUATION,2014-04-22,2013-10-18,64,-0.140625,0.15625,2013-09-30,2013-10-01,UNKNOWN,,0.0,0.0,1.0,0.0
BAC,BAC-R003,2013-11-22,2013-11-22,12.18039513,2,68.3049668197632,1.0,0.1829842013117393,1.1657668044865497,-0.0710981853016455,0.1472037812290576,-0.0307669000882404,False,False,119,79,2014-05-28,0.0368860743789494,-0.0647724635051943,0.0515576506855076,-0.3498989498982766,-0.4248934744652282,-0.0079673361288898,-0.0971278155985856,-0.2100745699986863,XLF,UPSIDE_CONTINUATION,UNRESOLVED,2014-05-28,2013-11-22,64,0.015625,-0.125,2013-10-31,2013-11-01,UNKNOWN,,0.0,0.0,1.0,
BAC,BAC-R004,2016-11-11,2016-11-11,15.29215145,4,77.57983913090303,1.0,0.3813642858846899,1.319530092976926,0.0383805210090304,0.3497699377022583,0.2698423190152226,True,True,3,73,2017-05-16,0.0349160948560078,-0.0032514372841008,0.1299493472227291,-0.763928739850468,-0.4292475539235302,0.0332046395874768,0.2843306796560995,0.4918259952514201,XLF,UPSIDE_CONTINUATION,CONTINUATION,2017-05-16,2016-11-11,64,-0.203125,0.265625,2016-10-31,2016-11-01,UNKNOWN,,0.0,0.0,1.0,0.0
BAC,BAC-R005,2017-10-20,2017-10-20,22.17775726,2,66.6901981607482,1.0,0.2064583605544909,1.141073980351046,-0.0342291896831772,0.2183914867142882,0.1200743203553307,True,True,17,96,2018-04-24,0.0351329695357734,-0.0101560117834222,0.0243270485809763,-0.5266966539417635,-0.1397588778154231,-0.0293197129601291,0.163265855166953,-0.3683464145570183,XLF,UPSIDE_CONTINUATION,CONTINUATION,2018-04-24,2017-10-20,64,-0.203125,0.140625,2017-09-30,2017-10-01,UNKNOWN,,0.0,0.0,1.0,0.0
BAC,BAC-R006,2019-11-08,2019-11-08,28.24320984,2,66.81303014706495,1.0,0.1379349088791541,1.1551931206896917,-0.4499487289862517,0.0774077405643778,-0.3346448467983339,False,False,91,36,2020-05-12,0.0768337448036259,-0.0390940774228167,0.127633164356495,-0.3537301620965237,-1.0185903306340824,-0.0578612273368455,0.3762889633835329,-0.3259337804045682,XLF,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,2020-05-12,2019-11-08,64,-0.3125,0.484375,2019-10-31,2019-11-01,UNKNOWN,,0.0,0.0,1.0,1.0
BAC,BAC-R007,2020-11-27,2020-11-27,25.25806618,2,61.00771466704482,0.8368625854586937,0.2187202597848911,1.1796072611284445,-0.028630694640139,0.4971372851949664,0.4971372851949664,True,True,1,126,2021-06-01,0.0216519960120484,-0.0329614315430712,0.1106151146869424,0.0,-0.0884630711276577,-0.071255392022547,-0.0271998760560556,-0.784153235225665,XLF,UPSIDE_CONTINUATION,CONTINUATION,2021-06-01,2020-11-27,64,-0.28125,0.578125,2020-10-31,2020-11-01,UNKNOWN,,0.0,0.0,1.0,0.0
BAC,BAC-R008,2021-08-13,2021-08-13,36.83263779,3,61.03891730748223,0.9620985893447062,0.2590017481547737,1.1696697100743652,-0.055718969184368,0.1979804162160714,0.1625604384931021,True,True,25,123,2022-02-11,0.0161111188220207,-0.0292441277005503,-0.0225622646193725,-0.1773074580094272,-0.430630426600966,-0.061626425184914,-0.3889159150056226,-0.27152260671173,XLF,UPSIDE_CONTINUATION,CONTINUATION,2022-02-11,2021-08-13,64,-0.25,0.0625,2021-07-31,2021-08-01,UNKNOWN,,0.0,0.0,1.0,0.0
BAC,BAC-R009,2021-10-08,2021-10-08,39.43138123,2,65.07436032840164,1.0,0.1191506119236192,1.159049752771993,-0.1269081042535927,0.1190269621199369,-0.0966210688328961,False,True,102,84,2022-04-08,0.0772933386682996,-0.0433491674605547,0.1781971782535762,-0.4340858460458637,-0.3739190708169496,0.0746684717485816,0.0212475906443957,-0.8356515829541864,XLF,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2022-04-08,2021-10-08,64,-0.1875,0.390625,2021-09-30,2021-10-01,UNKNOWN,,0.0,0.0,1.0,1.0
BAC,BAC-R010,2022-01-07,2022-01-07,43.94607162,3,68.84528099345562,1.0,0.2405080697144197,1.1704309501910626,-0.3633432459690694,0.0040665097791965,-0.3555340059767553,False,False,122,21,2022-07-12,-0.0065298254256265,-0.0417896591181849,0.011080107363563,-0.3031839801156831,-0.2661467989849724,0.0221819292602226,-0.0062468526727071,0.8883344464070948,XLF,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,2022-07-12,2022-01-07,64,-0.171875,0.4375,2021-12-31,2022-01-01,UNKNOWN,,0.0,0.0,1.0,1.0
BAC,BAC-R011,2023-12-15,2023-12-15,31.67984962,2,65.63731649744048,0.9510343995011016,0.1699350966487269,1.179709084966256,-0.0556547465076002,0.2058524815686926,0.2058524815686926,True,True,21,126,2024-06-18,0.1025052304970136,0.0042041794790912,0.1080307774868731,-0.3467492583381777,0.1772186402576511,-0.0156481050055314,0.0037063163799301,-1.4430501993002394,XLF,NO_BOUNDARY,UNRESOLVED,2024-06-18,2023-12-15,64,-0.109375,-0.15625,2023-11-30,2023-12-01,UNKNOWN,,0.0,0.0,1.0,
BAC,BAC-R012,2024-02-16,2024-02-16,32.14185333,2,62.34748074732406,0.9901251810147664,0.1902589066528339,1.155586501245147,-0.0140806314232535,0.3115620915565915,0.1790090052034965,True,True,3,102,2024-08-19,-0.0269618560821232,-0.0134145464266433,-0.0184932920360237,-0.6655561642888932,-0.4876163886849644,-0.0521517878232919,0.4428401786220379,1.3873828279706977,XLF,UPSIDE_CONTINUATION,CONTINUATION,2024-08-19,2024-02-16,64,0.0,0.03125,2024-01-31,2024-02-01,UNKNOWN,,0.0,0.0,1.0,0.0
BAC,BAC-R013,2024-11-08,2024-11-08,43.39237595,2,69.44996502540887,1.0,0.188569616539683,1.1783968891882954,-0.2289047320535119,0.0637174284530044,0.0031639417523068,False,True,99,59,2025-05-14,0.097218294062716,-0.1208065099835119,0.092219922596556,-0.3281399712158248,0.0579184084146954,-0.0580376117807464,0.0070611043782689,-0.8349112843718347,XLF,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2025-05-14,2024-11-08,64,0.109375,-0.046875,2024-10-31,2024-11-01,UNKNOWN,,0.0,0.0,1.0,1.0
BAC,BAC-R014,2025-01-31,2025-01-31,44.76496124,2,64.63186781742155,0.979952784570844,0.2469684559820055,1.1236906311057988,-0.2525480904448561,0.0697396971542647,0.0024027544539431,True,True,44,105,2025-08-04,-0.0679199723541539,0.04470615885043,-0.0452485245815326,-0.0160626660108663,-0.19180843983255,0.0119821607671128,0.203741378258685,0.9342726773332048,XLF,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2025-08-04,2025-01-31,64,-0.3125,0.8125,2024-12-31,2025-01-01,UNKNOWN,,0.0,0.0,1.0,1.0
BAC,BAC-R015,2025-09-05,2025-09-05,48.97987366,2,61.8678968124534,0.9863387440252682,0.2159842926916679,1.12549810933018,-0.0271022556982234,0.156269188302353,-0.0271022556982234,False,False,126,84,2026-03-09,0.0139129499168316,-0.0431911102464064,0.0581714485521413,-0.2048043167219814,-0.2745234657859572,-0.0803458146060903,0.4558925830994177,1.2916978910592534,XLF,UPSIDE_CONTINUATION,UNRESOLVED,2026-03-09,2025-09-05,64,-0.046875,0.15625,2025-08-31,2025-09-01,UNKNOWN,,0.0,0.0,1.0,
CAT,CAT-R001,2014-03-28,2014-03-28,73.0724411,2,68.02935170850128,1.0,0.2021497175020083,1.143572845043452,-0.0002007777457431,0.1274369108219102,0.022331547371831,True,True,1,75,2014-09-26,-0.018019837577105,-0.020091221427678,-0.0361341599190678,-0.0328940825288748,0.2036116020119051,0.0048426561264612,0.1188640482513817,0.3191758362249057,XLI,NO_BOUNDARY,UNRESOLVED,2014-09-26,2014-03-28,63,0.1428571428571429,-0.39682539682539686,2014-02-28,2014-03-01,UNKNOWN,2014-02-18 19:25:26,0.0,0.0,1.0,
CAT,CAT-R002,2016-07-08,2016-07-08,61.53669739,2,58.22128117926656,0.9618397996416872,0.2498431834334338,1.1089497579160077,0.0055575198947153,0.281310773964498,0.224834354894196,True,True,1,106,2017-01-06,-0.0052854710113528,0.0014610767798422,-0.0076500307369823,-0.1695733588304232,0.1684003894732676,0.1721174044580455,-0.0008112069151186,0.6344155501371807,XLI,UPSIDE_CONTINUATION,CONTINUATION,2017-01-06,2016-07-08,63,-0.12698412698412698,-0.15873015873015872,2016-06-30,2016-07-01,VETO,2016-05-02 16:06:30,4.0,1.0,0.0,0.0
CAT,CAT-R003,2016-09-30,2016-09-30,71.28385162,3,71.15174313349102,1.0,0.1785265197689378,1.2081244177632378,-0.0782246817936462,0.134650788388474,0.057304060276871,True,True,23,94,2017-04-03,0.0968127220680805,-0.0418783164897837,0.0960680393767748,-0.1293958223614381,-0.5816025190961203,-0.1098693709688975,0.1105008740623519,0.3321792999947103,XLI,NO_BOUNDARY,UNRESOLVED,2017-04-03,2016-09-30,63,0.12698412698412698,-0.28571428571428575,2016-08-31,2016-09-01,VETO,2016-08-03 15:46:53,4.0,1.0,0.0,
CAT,CAT-R004,2017-04-28,2017-04-28,84.22262573,3,66.50040886998904,1.0,0.2394485685281624,1.1522529594589317,-0.029043516380524,0.3697279371202049,0.3568470551648282,True,True,7,124,2017-10-26,0.0523794084902992,-0.0630864598106528,0.0500749447660693,-0.2215789371515718,-0.2315990176726662,-0.0011768673293565,-0.1765972069332387,-0.3036480994127639,XLI,UPSIDE_CONTINUATION,CONTINUATION,2017-10-26,2017-04-28,63,-0.06349206349206349,0.31746031746031744,2017-03-31,2017-04-01,UNKNOWN,2017-02-15 18:45:35,0.0,0.0,1.0,0.0
CAT,CAT-R005,2017-07-28,2017-07-28,94.65254974,3,71.81656218769459,1.0,0.1706053418919186,1.1917719085521168,-0.0109552412782155,0.513647865731546,0.4400420302930132,True,True,10,121,2018-01-29,-0.0283561585146284,0.0047164829091079,-0.0556963192238058,-0.0205393299274118,-0.1917343535303576,-0.0217982117933329,0.1545633040567303,0.3563171131942104,XLI,UPSIDE_CONTINUATION,CONTINUATION,2018-01-29,2017-07-28,63,0.1428571428571428,-0.015873015873015928,2017-06-30,2017-07-01,VETO,2017-05-03 15:43:09,3.0,1.0,0.0,0.0
CAT,CAT-R006,2019-11-15,2019-11-15,127.4880676,2,61.80125081517264,0.9807641267826176,0.2021751804146085,1.1207808786830291,-0.3634692301195409,0.0359233894294277,-0.2161420661458044,False,False,86,31,2020-05-19,0.1684113239890667,-0.0065703340542636,0.2071473454322955,-0.6199876930301155,-0.325933815058102,-0.1245060342398426,0.1719724034252849,-0.9604824438626852,XLI,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,2020-05-19,2019-11-15,63,-0.15873015873015872,0.23809523809523814,2019-10-31,2019-11-01,VETO,2019-10-31 14:52:48,3.0,1.0,0.0,1.0
CAT,CAT-R007,2020-09-04,2020-09-04,133.1093903,3,63.85418796068525,1.0,0.24092172754376,1.158190971948717,-0.0256440765922432,0.5185574935354504,0.4798542593880397,True,True,12,117,2021-03-09,0.0424349294285287,-0.0614202294292537,-0.0439629923336711,-0.6981332193181427,-0.0984331173611934,0.0350762551928505,0.6254168776285992,1.4913485316657635,XLI,UPSIDE_CONTINUATION,CONTINUATION,2021-03-09,2020-09-04,63,-0.015873015873015928,-0.2063492063492064,2020-08-31,2020-09-01,VETO,2020-08-05 14:50:24,3.0,1.0,0.0,0.0
CAT,CAT-R008,2022-11-04,2022-11-04,215.1704407,2,63.9777841993005,1.0,0.0760411052061216,1.1621218689828372,-0.0776057856538098,0.1665639108392642,-0.0534452230640433,False,True,104,56,2023-05-09,0.198747577625887,0.0,0.2459905792261486,-0.4215281099392985,-0.8865267170301052,-0.0276971203230557,0.0,-0.5584896073160004,XLI,NO_BOUNDARY,UNRESOLVED,2023-05-09,2022-11-04,63,-0.19047619047619047,0.8253968253968254,2022-10-31,2022-11-01,PASS,2022-08-03 14:25:33,1.0,0.0,0.0,
CAT,CAT-R009,2023-08-04,2023-08-04,265.03125,2,68.4625377553312,1.0,0.1273690840998784,1.1925161795888963,-0.1780564989977597,0.1740610675156231,0.1740610675156231,True,True,61,126,2024-02-05,0.1477195765932751,0.0043692046654494,0.1390066520101432,-0.4839598373463317,-0.1416236229391055,-0.0293643507622402,0.1813136055641909,-0.2765151514792694,XLI,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2024-02-05,2023-08-04,63,0.1269841269841271,-0.26984126984126977,2023-07-31,2023-08-01,PASS,2023-05-03 14:19:47,0.0,0.0,0.0,1.0
CAT,CAT-R010,2023-12-15,2023-12-15,275.3629761,2,64.13992212647092,1.0,0.1768206439704516,1.164784628307828,-0.024882484918785,0.3335802550544846,0.1473266263844683,True,True,20,75,2024-06-18,0.0094744238434756,-0.058730770036259,0.0571612157737899,-0.2512705563499833,-0.6561988523038162,-0.0156481050055314,-0.1603864819084622,-0.943478655606114,XLI,UPSIDE_CONTINUATION,CONTINUATION,2024-06-18,2023-12-15,63,-0.23809523809523814,0.0,2023-11-30,2023-12-01,PASS,2023-11-01 14:03:02,0.0,0.0,0.0,0.0
CAT,CAT-R011,2024-09-27,2024-09-27,381.5512085,2,65.64219470481729,1.0,0.0755234744044517,1.177074360467503,-0.1584173619515609,0.0698010904085499,-0.1485784236482111,False,False,106,28,2025-04-01,0.0807161243844338,-0.0414341882753642,0.1416337387396159,-0.5347496352947267,-0.2433843841927264,0.0257059225539112,0.0014356650773964,-0.5428933941699591,XLI,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2025-04-01,2024-09-27,63,0.0,-0.2222222222222222,2024-08-31,2024-09-01,VETO,2024-08-07 14:40:25,3.0,1.0,0.0,1.0
CAT,CAT-R012,2024-11-29,2024-11-29,397.6385498,3,64.61093565246955,1.0,0.2088766356001457,1.150813591081265,-0.3229807471247347,0.0074226658896239,-0.1325039026686442,False,False,87,36,2025-06-04,-0.04216565376571,0.0088557608223786,-0.0232333265872642,-0.0678227315522105,-0.3431529273858515,-0.0393803004451142,0.3270834455874064,0.6930022397330168,XLI,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2025-06-04,2024-11-29,63,-0.2222222222222222,0.36507936507936506,2024-10-31,2024-11-01,VETO,2024-08-07 14:40:25,3.0,1.0,0.0,1.0
CAT,CAT-R013,2025-07-25,2025-07-25,429.8803711,3,73.19049691516943,1.0,0.0731178431137611,1.2041282279853107,-0.0598500530139697,0.5026959489846778,0.4737502768011359,True,True,15,124,2026-01-26,0.1824123513234055,-0.0024914936895591,0.1981234240470124,-0.6862246254803379,-0.0644175845390837,-0.1695238075572843,0.2572587968208597,-0.4464422235839691,XLI,UPSIDE_CONTINUATION,CONTINUATION,2026-01-26,2025-07-25,63,-0.15873015873015872,0.09523809523809523,2025-06-30,2025-07-01,VETO,2025-05-07 13:31:50,3.0,1.0,0.0,0.0
COP,COP-R001,2013-07-19,2013-07-19,43.42699814,2,70.07183762391912,1.0,0.1500124153255755,1.139761110379249,-0.0177274023757793,0.1376138898832946,0.0330960819664889,True,True,7,71,2014-01-17,0.0401784676903538,-0.0017315502461819,0.1049249476860578,-0.22088090024029,-0.867321967315823,-0.1058109675058931,0.0762884391284546,-0.0618361892267886,XLE,UPSIDE_CONTINUATION,CONTINUATION,2014-01-17,2013-07-19,13,-0.3076923076923076,0.6923076923076923,2013-06-30,2013-07-01,VETO,2013-04-30 16:08:19,3.0,1.0,0.0,0.0
COP,COP-R002,2014-04-18,2014-04-17,50.22024155,2,71.94782878784042,1.0,0.0291365513505397,1.100637368361588,-0.0902748855854516,0.1805847122613053,-0.0802433131666209,False,False,124,66,2014-10-16,0.063140362313493,-0.03536742551777,0.1511044177065585,-0.6019340311478412,-0.190575560874272,0.11247642586646,0.0,-1.040827586525718,XLE,UPSIDE_CONTINUATION,UNRESOLVED,2014-10-16,2014-04-18,13,-0.07692307692307687,0.3846153846153847,2014-03-31,2014-04-01,PASS,2014-02-25 15:09:42,0.0,0.0,0.0,
COP,COP-R003,2016-12-09,2016-12-09,37.73217773,2,67.0752644335195,1.0,0.1541054239862196,1.194045449428996,-0.1423530904692365,0.0368328054093474,-0.0754465758740609,False,False,123,2,2017-06-13,0.0632553217052573,-0.0261124119540958,0.0894651650030065,-1.0,0.0288173393471189,-0.0416478489924345,0.3257216956474139,-0.3775011884613843,XLE,NO_BOUNDARY,UNRESOLVED,2017-06-13,2016-12-09,13,-0.46153846153846156,0.3846153846153846,2016-11-30,2016-12-01,VETO,2016-11-01 14:55:56,4.0,1.0,0.0,
COP,COP-R004,2017-12-22,2017-12-22,42.17927933,4,70.23038304453644,1.0,0.2522323383720217,1.1805961839140635,-0.0576579910475203,0.2852878864016381,0.2248976104068492,True,True,32,99,2018-06-26,-0.0190348731763505,-0.0268992290076056,-0.0581543574967109,-0.1843926404555316,-0.4337279286467152,0.0067276339880025,0.1642953260590438,0.7351562031621781,XLE,UPSIDE_CONTINUATION,CONTINUATION,2018-06-26,2017-12-22,13,-0.15384615384615385,0.3846153846153847,2017-11-30,2017-12-01,PASS,2017-10-31 15:11:28,1.0,0.0,0.0,0.0
COP,COP-R005,2021-02-19,2021-02-19,40.19977188,3,62.50607427226786,1.0,0.296266605973615,1.2409755429014069,0.0047501791943005,0.3087421875688516,0.0997961782463727,True,True,41,92,2021-08-19,0.0352233021141608,-0.0456272087778936,-0.0997529407722888,-0.1052038741071582,-0.4403430313170344,-0.0439315337275497,0.35217532028336,1.6058776640610712,XLE,NO_BOUNDARY,UNRESOLVED,2021-08-19,2021-02-19,13,-0.3846153846153846,-0.07692307692307687,2021-01-31,2021-02-01,VETO,2020-11-03 16:40:15,4.0,1.0,0.0,
COP,COP-R006,2021-09-24,2021-09-24,54.81758499,2,66.30496448604485,1.0,0.1996171437259073,1.2407127807292806,0.0259921625562293,0.6762750658709746,0.6762750658709746,True,True,1,126,2022-03-25,0.0660612603093646,-0.0036032468278994,0.0744392761930964,-0.4033561671574165,-0.0813687476966087,0.0344390148431832,0.1747003049844583,0.3838811275166018,XLE,UPSIDE_CONTINUATION,CONTINUATION,2022-03-25,2021-09-24,13,0.0,0.3076923076923077,2021-08-31,2021-09-01,PASS,2021-08-05 15:31:12,1.0,0.0,0.0,0.0
COP,COP-R007,2022-08-26,2022-08-26,97.74330139,3,62.01089663171405,0.9608716284515644,0.2528592067390225,1.235022917171003,-0.1191581566651643,0.2208382999452112,-0.0513306497596295,True,True,21,50,2023-02-28,0.0566379001460804,-0.0763036071589875,-0.0451010876496736,-0.2201699054812493,-0.3979726764633997,0.0133106172842183,0.0,-1.1104029036277852,XLE,NO_BOUNDARY,UNRESOLVED,2023-02-28,2022-08-26,13,-0.3846153846153847,0.15384615384615385,2022-07-31,2022-08-01,PASS,2022-05-05 18:40:21,0.0,0.0,0.0,
COP,COP-R008,2023-01-27,2023-01-27,110.4118423,2,59.47582727005557,0.9320435037253312,0.3057730500186677,1.152715930936287,-0.2329887410999209,-0.0140765190365816,-0.0267101049902507,False,False,34,2,2023-07-31,0.0087939193276569,-0.0047780950244687,-0.1693861876074618,-0.0592241255917124,-0.579643282409767,-0.4729052135044216,-0.2136466466636483,-0.0974160037166016,XLE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2023-07-31,2023-01-27,13,-0.23076923076923073,0.5384615384615384,2022-12-31,2023-01-01,PASS,2022-11-03 17:07:15,0.0,0.0,0.0,1.0
COP,COP-R009,2023-09-15,2023-09-15,113.2939682,2,67.4556381204155,0.9563730200711836,0.3377944598799216,1.1447756492580226,-0.1259321841813641,0.0295814044935183,-0.009957260019426,False,True,85,23,2024-03-18,0.0098421665371004,-0.0169944864551485,0.0584627627069662,-0.1409861766500236,-0.147169078242739,-0.0182917633115268,0.3105384703480791,0.0202090029765895,XLE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2024-03-18,2023-09-15,13,0.0,-0.23076923076923073,2023-08-31,2023-09-01,VETO,2023-08-03 17:33:29,3.0,1.0,0.0,1.0
COP,COP-R010,2024-04-05,2024-04-05,124.5333786,3,72.1868065355937,1.0,0.1718589824759431,1.167899711302281,-0.2232951020249602,-0.0044935197799251,-0.130448692411851,False,False,120,4,2024-10-04,0.0429304595577893,-0.0670829464578298,0.1416398321472562,-0.6399517031484812,-0.6394881897829551,0.000842020923812,0.018437590694838,-0.8568555721631204,XLE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2024-10-04,2024-04-05,13,-0.23076923076923073,-0.07692307692307687,2024-03-31,2024-04-01,VETO,2024-02-15 19:01:15,3.0,1.0,0.0,1.0
COST,COST-R001,2013-01-04,2013-01-04,80.32468414,2,68.54806361319126,1.0,0.1744037442299533,1.157478911106589,-0.0239287057344661,0.1301668634236599,0.108415618601398,True,True,35,98,2013-07-08,0.0513846956562052,-0.0060289032047956,0.0197713841556633,,0.2307910263497334,0.0443854797847221,0.0422131137560289,-0.5709214862879393,XLP,NO_BOUNDARY,UNRESOLVED,2013-07-08,2013-01-04,27,,-0.33333333333333337,,,UNKNOWN,,,0.0,1.0,
COST,COST-R002,2013-04-26,2013-04-26,86.14432526,2,69.67373412352553,1.0,0.2136420389134121,1.1334416684487467,-0.0129022756478203,0.1019046932401499,0.0695300168864541,True,True,38,69,2013-10-24,0.024129830675744,-0.0272259202486778,0.0445005589926418,-0.0163324927344211,-0.1348527354281412,0.1094931892292577,0.0114799405703456,0.1549910051051896,XLP,NO_BOUNDARY,UNRESOLVED,2013-10-24,2013-04-26,27,-0.03703703703703698,-0.2962962962962963,2013-03-31,2013-04-01,PASS,2013-03-20 19:22:38,2.0,0.0,0.0,
COST,COST-R003,2013-07-19,2013-07-19,93.34168243,3,71.60733685102024,1.0,0.1730783446119463,1.1538265514024408,-0.062020448520857,0.0678023040215303,-0.0100080256288562,True,True,28,93,2014-01-17,0.0809282712726775,-0.0064722958175491,0.0308908917186638,-0.2114311061879009,-0.7707662288507422,-0.1058109675058931,0.0041908523071092,0.0350817897661258,XLP,NO_BOUNDARY,UNRESOLVED,2014-01-17,2013-07-19,27,-0.5555555555555556,0.9259259259259259,2013-06-30,2013-07-01,PASS,2013-06-11 21:22:05,2.0,0.0,0.0,
COST,COST-R004,2013-11-29,2013-11-29,99.67046356,2,70.21683735223382,1.0,0.1500086136306055,1.120120328687385,-0.1215814566037922,-0.0128358779953887,-0.0737711637668238,False,False,43,2,2014-06-03,0.0536528454940348,-0.0396541834095987,0.0511150261577629,-0.2452031243525993,-0.0363044989387008,-0.0207849087236558,0.1862170792276485,-0.3276549681895206,XLP,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2014-06-03,2013-11-29,27,0.03703703703703709,-0.2962962962962963,2013-10-31,2013-11-01,PASS,2013-10-16 19:39:54,1.0,0.0,0.0,1.0
COST,COST-R005,2014-09-05,2014-09-05,101.8164139,2,74.87152437568005,1.0,0.1258603541637302,1.0953120602289563,-0.0319663559668939,0.2358062750430458,0.2318009640683289,True,True,29,124,2015-03-09,0.0162769108130156,-0.0054427874159921,0.0373024603577681,-0.6085323803194038,-0.2332652401241272,-0.0315319015497471,0.2674814196685573,0.0275535180798403,XLP,UPSIDE_CONTINUATION,CONTINUATION,2015-03-09,2014-09-05,27,-0.2962962962962963,0.7037037037037037,2014-08-31,2014-09-01,PASS,2014-06-04 21:39:28,1.0,0.0,0.0,0.0
COST,COST-R006,2015-11-20,2015-11-20,136.853714,2,70.47764296740606,1.0,0.1412249211277998,1.1191174416471197,-0.1288039322045728,0.0353769076373038,-0.1209113886379437,False,False,122,11,2016-05-24,0.1030134167417101,-0.0147965787923629,0.0455590349077632,-0.0425318584319674,0.1527610757022571,-0.020914917511657,0.4468590981250607,-0.107585528540082,XLP,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2016-05-24,2015-11-20,27,0.11111111111111116,-0.5925925925925926,2015-10-31,2015-11-01,PASS,2015-10-13 22:50:16,1.0,0.0,0.0,1.0
COST,COST-R007,2016-08-12,2016-08-12,143.0264435,2,70.15370140180522,1.0,0.1435971015112571,1.0917581226233697,-0.1559523718423439,0.0233911325635389,0.0231536520028201,True,True,59,125,2017-02-13,0.098813438874267,-0.0046299710540589,0.0550073166701235,-0.5226357493181817,-0.0859920493171641,-0.0257880616548333,0.2653873451694841,-0.4182465684046759,XLP,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2017-02-13,2016-08-12,27,0.07407407407407407,-0.33333333333333337,2016-07-31,2016-08-01,PASS,2016-06-01 20:12:33,0.0,0.0,0.0,1.0
COST,COST-R008,2017-02-17,2017-02-17,149.6568909,2,71.90934137435683,1.0,0.0527108136361504,1.1239629635525417,-0.1073886862365655,0.0810541360778729,-0.0650110719358797,False,False,106,75,2017-08-18,-0.0049164680350109,-0.0034913841590826,0.035664257650496,-0.4882456516392112,-0.5652290304720363,-0.0065426235266667,0.4693622683124369,0.3429678274890774,XLP,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2017-08-18,2017-02-17,27,-0.2962962962962963,0.33333333333333326,2017-01-31,2017-02-01,PASS,2016-12-16 02:03:24,1.0,0.0,0.0,1.0
COST,COST-R009,2017-05-05,2017-05-05,153.3501892,2,67.4064717322479,1.0,0.2702845698336833,1.1169913473173958,-0.1288864089644044,0.0550179412494653,-0.0418131098073661,False,False,53,22,2017-11-02,0.0304536915060411,-0.029985792715616,0.0127484635501636,-0.172779851932374,-0.333980680393954,-0.0073676171003131,-0.0393069498650551,0.0431615114656088,XLP,DOWNSIDE_PULLBACK,LARGE_PULLBACK,2017-11-02,2017-05-05,27,-0.03703703703703709,0.2592592592592593,2017-04-30,2017-05-01,PASS,2017-03-09 00:07:03,2.0,0.0,0.0,1.0
